uniprot_id,nr_code,common_name,site_id,site_name,pdb_id,site_mean_z,n_site_residues,n_available_residues,site_coverage
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TLU,-1.0778809511192942,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TLV,-1.0195859769793698,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TLX,-1.1174729011767643,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TLY,-1.1419118180622256,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TM1,-1.1629593999553636,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TM2,-1.1829642605751678,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TM3,-1.1097460086688729,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TM4,-1.0110382414855117,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TM5,-1.0496596273911483,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TM6,-1.0008447482960832,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TM7,-0.8903998147665683,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TM8,-0.9870681015196828,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TML,-0.947162267006532,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMM,-1.1488345128402528,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMO,-1.1137658944192312,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMQ,-0.999668052317983,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMR,-1.147645699839156,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMS,-1.0427154267443162,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMT,-0.9396960949830938,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMU,-1.0543723415977275,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMV,-1.0188202743841714,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMW,-0.9105617485776256,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TMZ,-1.074365800247009,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TN1,-0.7394743894275696,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TN3,-1.1852106388424846,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TN4,-1.1063829393245461,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TN5,-1.1164438129670373,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TN6,-1.1325796368041725,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TN7,-1.0193114550674736,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TN8,-1.2810927708801163,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TN9,-1.1566186730238408,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5TNB,-0.9911586997892866,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5U2B,-1.167768633175508,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5U2D,-0.9355659657802837,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5W9C,-0.9198209377356886,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5WGD,-0.8739478626753493,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,5WGQ,-1.2792262088330595,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6C42,-0.7905854219162615,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6CHW,-0.7182857826287489,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6CZN,-1.2297545031165669,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6DF6,-1.046308875993535,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6DFN,-1.2090061678455675,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6IAR,-0.9719884076836127,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6OWC,-0.9906764797222581,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6PET,-0.9812021416183178,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6PFM,-0.6886758380554799,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6PIT,-1.0539133227846895,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6PSJ,-0.40891794462027997,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6VGH,-1.0175016035947293,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6VJD,-0.9613778277015254,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6WOK,-1.2991755463965147,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6ZOQ,-1.1679560547883667,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6ZOR,-1.0157480235850487,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,6ZOS,-0.9617664355395359,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7JHD,-1.1216952968885974,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7KBS,-0.774324291739472,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7MSA,-1.4214735392367543,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7N9O,-1.128115548513998,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7QVL,-0.8868405353637009,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7RNM,-1.0144675260250524,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7RRY,-1.0319307478171826,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7RRZ,-0.5501857140315815,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7RS3,-0.8665632361088802,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7SFO,-0.8973800487138733,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7T2X,-1.236139381249895,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7TE7,-1.2010457691582352,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7UJM,-0.9405787839969676,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7WNV,-0.6987746800794233,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7Y8F,-0.7936437482384359,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7Y8G,-0.9135810394513739,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,7YMK,-0.7163216004773911,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DU6,-0.7759986107014464,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DU9,-0.8625432608288909,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DUB,-0.6579783839459208,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DUD,-1.309548521671469,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DUG,-0.6082861416518625,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DUH,-0.7540904261140864,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DUI,-0.7459434554822817,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DV5,-0.8704333139874268,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8DVB,-0.7975710136214911,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8EV1,-0.9521950601781514,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8EV2,-1.1667275556084262,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8VV1,-0.8899383166547427,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8VZ0,-0.9345104400398724,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8VZ1,-0.9967716089493092,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,8W07,-1.3121750730808877,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9BPX,-0.7658713334614538,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9BQE,-0.5555382553835505,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9EBG,-0.9149550734470125,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9ECK,-0.671055354605313,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9VT5,-0.8077506055608149,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9VTU,-0.6568320027097696,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9W11,-0.9516603634266843,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9W13,-0.8981695932585582,3,3,1.0
P03372,NR3A1,ERalpha,lbd_homodimerization,LBD homodimerization,9WB2,-0.8863800920708114,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1A52,-0.18821482852893434,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1ERE,-0.7241940503523301,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1ERR,-0.32720228955884195,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1GWQ,-0.23073880504745736,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1GWR,-0.55513274105494,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1L2I,-0.5150109494355853,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1PCG,-0.39995344804625127,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1QKT,-0.10872340508774969,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1QKU,-0.29103211623540987,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1R5K,-0.06092157335399687,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1SJ0,-0.20671620716809525,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1UOM,0.012278799548992062,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1X7E,-0.4820580581256338,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1X7R,-0.7010392856947698,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1XP1,-0.5209551115246649,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1XP9,-0.42003445162078873,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1XQC,-0.5422087896798636,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1YIM,-0.47427095029181326,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1YIN,-0.28134362341806374,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,1ZKY,-0.5274327577523752,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2AYR,-0.2683653218994959,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2B1V,-0.5079973910813008,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2B23,-0.18034104583029545,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2BJ4,-0.3395588594821886,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2FAI,-0.5366270272035294,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2G44,-0.5129119724892959,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2G5O,-0.20941896110872413,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2I0J,-0.17255466666080102,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2JFA,-0.0797371989158004,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2OCF,-0.4455161001054224,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2OUZ,0.03566797564174059,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2P15,-0.6758952540616731,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2POG,-0.2699921228969375,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2Q6J,-0.5174933983120301,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QA6,-0.35269741647379677,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QA8,-0.5880131901911347,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QAB,-0.5898690443106572,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QGT,-0.44883636378946185,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QGW,-0.5300269414422751,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QH6,-0.5459243982772778,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QR9,-0.22144705414696217,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QSE,-0.5428183307476359,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2QXM,-0.31739777923287327,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2R6W,-0.2054588269955968,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2R6Y,-0.32815040721561156,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2YAT,-0.588246445904999,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,2YJA,-0.4334269796344625,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3DT3,-0.13971060810302596,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3ERD,-0.7362577711629811,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3ERT,-0.3482410148751857,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3HLV,-0.8322235020258821,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3HM1,-0.4222950483519254,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3L03,-0.5928462872530019,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3OS8,-0.2408606842386004,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3OS9,0.2103332627169762,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3OSA,-0.20909200141237416,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3Q95,-0.6636820261852637,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3UU7,-0.5334248077991189,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3UUA,-0.4527617020619405,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,3UUC,-0.006161604767239259,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4DMA,-0.4322460368735163,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IU7,-0.5662716019595866,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IV2,-0.4450647494741904,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IV4,-0.14026835418252534,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IVW,-0.38218480922674997,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IVY,-0.3575558172541396,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IW6,-0.3264717842105288,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IW8,-0.40884795264305523,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IWC,-0.2275975450742278,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4IWF,-0.1181776024349417,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MG5,-0.24919779338021,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MG6,-0.17778912064584737,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MG7,-0.49416597986929633,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MG8,-0.5512613498888016,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MG9,-0.19132220706491984,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MGA,-0.49049435297342164,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MGB,-0.4011663136484562,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MGC,-0.19901040880338527,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4MGD,-0.3367386617872876,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4PP6,-0.5137150485338424,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4PPP,-0.7522021057719382,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4PPS,-0.4407781518983172,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4PXM,-0.8158346840839664,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4Q13,-0.6459840263617203,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4Q50,0.3730320667206397,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4TUZ,-0.4977814512925495,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4TV1,-0.18670237959519498,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4XI3,-0.6559116268365585,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4ZN7,-0.8122313162849579,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4ZN9,-0.5956514949114111,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4ZNH,-0.28024648368704724,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4ZNS,-0.5420318028288934,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4ZNT,-0.3799944297570678,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4ZNU,-0.6299227021813204,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,4ZNW,-0.6228821359377691,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5AAU,0.07149184551937003,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5AAV,-0.03476461307787582,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5ACC,0.13410912495442645,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5AK2,0.23953036729942223,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DI7,-0.5341029514206271,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DID,-0.44739586707185874,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DIE,-0.597990884006346,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DIG,-0.41123486164179585,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DK9,-0.171904612385145,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DKB,-0.5420674873594488,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DKE,-0.3909262798413902,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DKG,-0.5959397428084486,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DKS,-0.700181618559567,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DL4,-0.4005412421024405,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DLR,-0.6442947870128662,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DMC,-0.4767942038229223,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DMF,-0.27664788401315127,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DP0,-0.47255197918147424,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DRJ,-0.5315514537850375,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DRM,-0.4519002852617338,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DTV,-0.604569589566624,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DU5,-0.5487248753135117,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DUE,-0.5238833242046728,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DUG,0.09824632402776896,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DUH,-0.5720714322085924,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DVS,-0.5895971533036185,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DWE,-0.7131750849264731,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DWG,-0.486608506024705,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DWI,-0.4978067700345124,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DWJ,-0.45948296653976817,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DX3,-0.6468876691289663,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DXB,-0.7095420909099106,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DXG,-0.6273004359336367,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DXK,-0.6267670471343506,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DXM,-0.7104706251378743,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DXP,-0.26291183484740116,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DXQ,-0.7985056087701795,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DXR,-0.6549880153595776,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DY8,-0.45515186419481823,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DYB,-0.5074690096526596,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DYD,-0.6986616585291326,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DZ0,-0.44605724894222415,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DZ1,-0.455158374281804,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DZ3,-0.3110680834275491,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DZH,-0.38359609688057456,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5DZI,-0.6730675566882485,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5E0W,-0.37149359314292396,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5E0X,-0.518675123409335,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5E14,-0.6269151466764861,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5E15,-0.4825317040232813,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5E19,-0.40760709645294724,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5E1C,-0.5539437043804282,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5EGV,-0.7346471700525966,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5EHJ,-0.5215380910993547,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5EI1,-0.8285423332097825,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5EIT,-0.7675541131693442,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5FQP,-0.43085596044833235,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5FQR,-0.08255419455565087,3,3,1.0
