uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,experimental_method,has_stage3b_coordinate_data,method_is_xray,mapping_overlaps_lbd,lbd_mapping_category,standardized_lbd_start,standardized_lbd_end,standardized_lbd_length,construct_lbd_mapping_coverage,positive_occupancy_lbd_coverage,bfactor_usable_lbd_coverage,coverage_ge_080,coverage_ge_090,coverage_ge_095,coverage_ge_099,coverage_eq_100,coordinate_data_status,candidate_instance_count,resolution,resolution_project_range_status,r_free,r_free_status,identity_class,fusion_or_chimera,taxonomy_audit_status,previous_primary_qc_member,previous_primary_exclusion_reasons_json,representative_instance_id,label_asym_id,auth_asym_id,ligand_state,ligand_annotation_status,functional_ligand_component_ids,mmcif_sha256,in_completeness_95_sensitivity,in_completeness_99_sensitivity,in_completeness_80_sensitivity,in_ultrahigh_resolution_sensitivity,in_no_fusion_sensitivity
P62508,NR3B3,ERRγ,Nutritional sensors,2GP7,2GP7_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,4,2.45,PASS_PROJECT_RANGE,0.263,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2GP7.B,B,B,APO,RESOLVED,[],134c084bb76ac7d64e7c11cebff77d22463cf04d013985d9c3502e1c5d8cb1c7,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2GPO,2GPO_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.991111,0.991111,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.95,PASS_PROJECT_RANGE,0.231,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2GPO.A,A,A,APO,RESOLVED,[],b0003e5621e50c15e98352f765c0c247e4aa65e8a0afdf2a7cee61c18bcfb013,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2GPP,2GPP_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,2,2.6,PASS_PROJECT_RANGE,0.257,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2GPP.A,A,A,HOLO,RESOLVED,"[""1BA""]",ba68eecc1c0cef5af061f9a4bda6b06589768f240e096cb4fb816b7cd0353369,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2GPU,2GPU_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.986667,0.986667,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.7,ULTRAHIGH_LT_1_8,0.195,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",2GPU.A,A,A,HOLO,RESOLVED,"[""OHT""]",158be99fd6bd5edfc63e89b90abc12a8f49eb582a4561a8838592f24960f6e35,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,2GPV,2GPV_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.991111,0.991111,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,6,2.85,PASS_PROJECT_RANGE,0.279,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2GPV.A,A,A,HOLO,RESOLVED,"[""OHT""]",b318b620e875d9965d5a4f85ee5ac9a2a8846749e327bbb8c0f0dca28bcee001,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2P7A,2P7A_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.991111,0.991111,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,2.3,PASS_PROJECT_RANGE,0.256,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2P7A.A,A,A,HOLO,RESOLVED,"[""43M""]",ba1a89bc6edfcb6e642fa7966fa28af347dcfdbe6a80dbc0225c247c3261ea0e,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2P7G,2P7G_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.986667,0.986667,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.1,PASS_PROJECT_RANGE,0.26,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2P7G.A,A,A,HOLO,RESOLVED,"[""2OH""]",e4318aa298aec7ae248db3329786fde6784d0f2d536d9b7178386ae49d4c27bc,True,False,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2P7Z,2P7Z_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.92,0.92,True,True,False,False,False,COORDINATE_DATA_AVAILABLE,1,2.5,PASS_PROJECT_RANGE,0.263,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2P7Z.A,A,A,HOLO,RESOLVED,"[""OHT""]",26ac318c95c97832e7fb25522285d940c59ea36ed9bdd417f40d81fdf440d9ad,False,False,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2ZAS,2ZAS_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,2.0,PASS_PROJECT_RANGE,0.23676,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2ZAS.A,A,A,HOLO,RESOLVED,"[""1OH""]",6e433ed3b5768111474a9be04b4dd364553e30a6c3dc42249e5a342dd436d8a5,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2ZBS,2ZBS_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.8,PASS_PROJECT_RANGE,0.24443,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],2ZBS.A,A,A,APO,RESOLVED,[],2b59f45b634f2f1352790d3bdaf4b8af5985ddfb22165eafa291e697b7ead2e7,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,2ZKC,2ZKC_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.7,ULTRAHIGH_LT_1_8,0.23362,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",2ZKC.A,A,A,HOLO,RESOLVED,"[""BPZ""]",c70854978f8f1b05c465dae9c60a601f229503547cacf0ff955ef6b737514e2a,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,5YSO,5YSO_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,3,2.501,PASS_PROJECT_RANGE,0.2434,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5YSO.B,B,B,HOLO,RESOLVED,"[""90C""]",f3398df128f67252b7d5638333aea0a3a4b783ca63b7be4202f4d5a6bec1c38a,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,6A6K,6A6K_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.986667,0.986667,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,3,2.9,PASS_PROJECT_RANGE,0.2633,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6A6K.B,B,B,HOLO,RESOLVED,"[""9S6""]",f27e31bdb097308e6814af181f174a4740bd5e9aded16f35ebad6f184fab14a2,True,False,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,6I61,6I61_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.65,ULTRAHIGH_LT_1_8,0.2191,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",6I61.A,A,A,HOLO,RESOLVED,"[""H3W""]",7a7ca5ab8034084075395b334acbaf8b416d953f525018539579070f05bc4180,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,6I62,6I62_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.65,ULTRAHIGH_LT_1_8,0.1997,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",6I62.A,A,A,HOLO,RESOLVED,"[""27N""]",47cca8ef90e3596de827426be0fe96531fb39bf6baee2f798bad7e4574ef07de,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,6I63,6I63_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,2.229,PASS_PROJECT_RANGE,0.2062,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6I63.A,A,A,HOLO,RESOLVED,"[""2OH""]",b10f80778547fbe11ee42887b6409db5ecfcb630e35e12c5e249689acd8ddc80,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,6I64,6I64_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.91,PASS_PROJECT_RANGE,0.2369,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6I64.A,A,A,HOLO,RESOLVED,"[""H48""]",9caf78093f0c93abbb2026c8e5045d26becc4c4a0de1c563f3f3609459b43f32,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,6I65,6I65_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.5,ULTRAHIGH_LT_1_8,0.1975,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",6I65.A,A,A,HOLO,RESOLVED,"[""H3Z""]",92e1e62cd0d7ad74813322af71d83a664031293bfdab7e172de016c29fde205b,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,6I66,6I66_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.991111,0.991111,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.6,ULTRAHIGH_LT_1_8,0.2068,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",6I66.A,A,A,HOLO,RESOLVED,"[""H4Q""]",449fddfd6c4e923ad2cac9ba1a2cc558a4d733d15549337501df62d5942341af,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,6I67,6I67_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.75,ULTRAHIGH_LT_1_8,0.2084,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",6I67.A,A,A,HOLO,RESOLVED,"[""H42""]",5dd6c9b60aaccdb79c49efa8dd076c88012b4a2f1a078e29740b7b0dcbebcd6a,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,6K3N,6K3N_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.97,PASS_PROJECT_RANGE,0.2531,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6K3N.A,A,A,HOLO,RESOLVED,"[""CW6""]",f5cbfa0340f3bc2c6d5b90dbcd6c06d4f2af46d7357d769208197664f7600b71,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,6KNR,6KNR_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,2,2.804,PASS_PROJECT_RANGE,0.2256,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6KNR.B,B,B,HOLO,RESOLVED,"[""DL9""]",f2c2e8648b4f850538e969d8f12b7c097e2a13877abda4b41af30eb6e3755227,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,6XXC,6XXC_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.3,ULTRAHIGH_LT_1_8,0.1807,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,6XY5,6XY5_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.3,ULTRAHIGH_LT_1_8,0.1775,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,6Y18,6Y18_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.3,ULTRAHIGH_LT_1_8,0.182,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,6Y1D,6Y1D_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.38,ULTRAHIGH_LT_1_8,0.1873,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,6Y3W,6Y3W_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.34,ULTRAHIGH_LT_1_8,0.1866,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,6Y58,6Y58_2,2,"[""X-RAY DIFFRACTION""]",True,True,True,TRACE_LBD,233,457,225,0.035556,0.026667,0.026667,False,False,False,False,False,COORDINATE_DATA_AVAILABLE,1,1.904,PASS_PROJECT_RANGE,0.2088,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""LBD_COVERAGE_LT_0_90""]",6Y58.B,B,P,APO,RESOLVED,[],4c524789ca272580e8dcfad3409dea358465173fb0e0c6be80a24b10b7857d53,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,8B4Q,8B4Q_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.4,ULTRAHIGH_LT_1_8,0.175,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,8BJG,8BJG_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.4,ULTRAHIGH_LT_1_8,0.1747,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,8BJN,8BJN_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.4,ULTRAHIGH_LT_1_8,0.1755,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,8BM5,8BM5_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.4,ULTRAHIGH_LT_1_8,0.1861,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,8IFO,8IFO_1,1,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,233,457,225,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,2.2,PASS_PROJECT_RANGE,0.26001,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P62508,NR3B3,ERRγ,Nutritional sensors,9KNC,9KNC_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.9,PASS_PROJECT_RANGE,0.23202,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],9KNC.A,A,A,HOLO,RESOLVED,"[""A1EF8""]",8eda9cfc26d9b10729fd740f36c8854de0b3e1a6c17efe1dd4cd0e84049118f5,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,9KND,9KND_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.52,ULTRAHIGH_LT_1_8,0.21184,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",9KND.A,A,A,HOLO,RESOLVED,"[""IND""]",e4ef302028a11ff2121240062d642e5c334cc582bf3ae2048aca66c7ccfc753b,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,9KNE,9KNE_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.8,PASS_PROJECT_RANGE,0.22407,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],9KNE.A,A,A,HOLO,RESOLVED,"[""2HU"", ""PGR""]",625bf111c163ec59d1f1bc40208d261249a668baa36a91a80449ebc5e0bf5497,True,True,True,False,True
P62508,NR3B3,ERRγ,Nutritional sensors,9KNF,9KNF_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.62,ULTRAHIGH_LT_1_8,0.2277,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",9KNF.A,A,A,HOLO,RESOLVED,"[""A1EGB""]",9efa5a992829bdf742db9df580e1f79081b8fa9af9277ef2ab1bc359ef8725f5,False,False,False,True,False
P62508,NR3B3,ERRγ,Nutritional sensors,9KNG,9KNG_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,233,457,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.5,ULTRAHIGH_LT_1_8,0.2335,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",9KNG.A,A,A,HOLO,RESOLVED,"[""A1EGD""]",83e75cc5e1ac9b2b7eda2f3c24e6a9712529cd0498622b09e604561387fe39db,False,False,False,True,False
Q96RI1,NR1H4,FXR,Nutritional sensors,1OSH,1OSH_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,1.0,0.928889,0.928889,True,True,False,False,False,COORDINATE_DATA_AVAILABLE,1,1.8,PASS_PROJECT_RANGE,0.234,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],1OSH.A,A,A,HOLO,RESOLVED,"[""FEX""]",84405aa04296f700dbe45f55a7e34706ea401c1bb0c9ecafbcb8cbd0633ebda2,False,False,True,False,True
Q96RI1,NR1H4,FXR,Nutritional sensors,3BEJ,3BEJ_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,1.0,0.995556,0.995556,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,2,1.9,PASS_PROJECT_RANGE,0.254,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3BEJ.B,B,B,HOLO,RESOLVED,"[""MUF""]",d9afb316eea66aa1314185f3f4e67285c1f67cf3cec2740678388a7807be7f72,True,True,True,False,True
Q96RI1,NR1H4,FXR,Nutritional sensors,3DCT,3DCT_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,2.5,PASS_PROJECT_RANGE,0.24,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3DCT.A,A,A,HOLO,RESOLVED,"[""064""]",3b984a0ab86f1d0332b92a589c8cc5178c27bec365341da075bdc005d19ce68e,True,True,True,False,True
Q96RI1,NR1H4,FXR,Nutritional sensors,3DCU,3DCU_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,2.95,PASS_PROJECT_RANGE,0.228,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3DCU.A,A,A,HOLO,RESOLVED,"[""O62""]",9eb4bea0da1501b2b378ce61f2f64a06c05dc7da732f4e788ca49decc99f5c34,True,True,True,False,True
Q96RI1,NR1H4,FXR,Nutritional sensors,3FLI,3FLI_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,1.0,0.964444,0.964444,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.0,PASS_PROJECT_RANGE,0.24254,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3FLI.A,A,A,HOLO,RESOLVED,"[""33Y""]",07bbf8a516170e4c6a026345fe07a46d9d593ef1af033e9f4f55758824d2c259,True,False,True,False,True
Q96RI1,NR1H4,FXR,Nutritional sensors,3FXV,3FXV_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,0.995556,0.964444,0.964444,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.26,PASS_PROJECT_RANGE,0.2421,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3FXV.A,A,A,HOLO,RESOLVED,"[""643""]",15cfbc70a686feeea978aa4f41dadfa3b358c27b79e0ef0e3c97789ec0647791,True,False,True,False,True
Q96RI1,NR1H4,FXR,Nutritional sensors,3GD2,3GD2_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,1.0,0.991111,0.991111,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,3.2,PASS_PROJECT_RANGE,0.297,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3GD2.A,A,A,HOLO,RESOLVED,"[""708""]",8fb8f12bf0f81a928532af7c8d2e7f0e352ce8d1a221ef40be21f02bd4c5f20d,True,True,True,False,True
Q96RI1,NR1H4,FXR,Nutritional sensors,3HC5,3HC5_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,2.6,PASS_PROJECT_RANGE,0.269,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3HC5.A,A,A,HOLO,RESOLVED,"[""82X""]",dcce381c34b06ec2093889d1a3b55dfaf2e41c2597b58dd9c91121b3a9a56151,True,True,True,False,True
Q96RI1,NR1H4,FXR,Nutritional sensors,3HC6,3HC6_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,262,486,225,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,3.2,PASS_PROJECT_RANGE,0.287,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3HC6.A,A,A,HOLO,RESOLVED,"[""088""]",e0fc4040ea10b9ace57428f8426b9072b03c54ecf01f93a162c97912e8b4d4c9,True,True,True,False,True
