uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,entity_description,entity_sequence_length,label_asym_ids,auth_asym_ids,all_mapped_uniprot_accessions,mapping_contains_query_uniprot,mapping_status,source_organism_names,source_taxonomy_ids,experimental_methods,structure_determination_methodology,resolution_combined,r_work,r_free,deposit_date,initial_release_date,is_xray,is_cryo_em,is_nmr,is_other_experimental,has_resolution,has_r_free,source_includes_homo_sapiens_9606,is_current_pdb_entry,computed_reference_sequence_coverage_x,computed_entity_sequence_coverage_x,rcsb_reference_sequence_coverage_x,rcsb_entity_sequence_coverage_x,computed_reference_sequence_coverage_y,computed_entity_sequence_coverage_y,rcsb_reference_sequence_coverage_y,rcsb_entity_sequence_coverage_y,computed_reference_sequence_coverage,computed_entity_sequence_coverage,rcsb_reference_sequence_coverage,rcsb_entity_sequence_coverage
P62508,NR3B3,ERRγ,Nutritional sensors,2GPO,2GPO_1,1,Estrogen-related receptor gamma,230,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.95],[0.181],[0.231],2006-04-18T00:00:00Z,2006-09-26T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,1.0,0.5021834061135371,1.0,0.502183,1.0,0.5021834061135371,1.0,0.502183,1.0,0.5021834061135371,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,2GPP,2GPP_1,1,Estrogen-related receptor gamma,230,"[""A"",""B""]","[""A"",""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.6],[0.232],[0.257],2006-04-18T00:00:00Z,2006-09-26T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,1.0,0.5021834061135371,1.0,0.502183,1.0,0.5021834061135371,1.0,0.502183,1.0,0.5021834061135371,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,2GPU,2GPU_1,1,Estrogen-related receptor gamma,230,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.7],[0.18],[0.195],2006-04-18T00:00:00Z,2006-09-26T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,1.0,0.5021834061135371,1.0,0.502183,1.0,0.5021834061135371,1.0,0.502183,1.0,0.5021834061135371,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,2GPV,2GPV_1,1,Estrogen-related receptor gamma,230,"[""A"",""B"",""C"",""D"",""E"",""F""]","[""A"",""B"",""C"",""D"",""E"",""F""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.85],[0.219],[0.279],2006-04-18T00:00:00Z,2006-09-26T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,1.0,0.5021834061135371,1.0,0.502183,1.0,0.5021834061135371,1.0,0.502183,1.0,0.5021834061135371,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,2P7A,2P7A_1,1,Estrogen-related receptor gamma,251,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.3],[0.205],[0.256],2007-03-20T00:00:00Z,2008-02-26T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816
P62508,NR3B3,ERRγ,Nutritional sensors,2P7G,2P7G_1,1,Estrogen-related receptor gamma,251,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.1],[0.215],[0.26],2007-03-20T00:00:00Z,2008-02-26T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816
P62508,NR3B3,ERRγ,Nutritional sensors,2P7Z,2P7Z_1,1,Estrogen-related receptor gamma,251,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.5],[0.213],[0.263],2007-03-21T00:00:00Z,2008-02-26T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816
P62508,NR3B3,ERRγ,Nutritional sensors,2ZAS,2ZAS_1,1,Estrogen-related receptor gamma,244,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.0],[0.21095],[0.23676],2007-10-09T00:00:00Z,2008-10-07T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.971311,0.517467248908297,0.971311475409836,0.517467,0.971311,0.517467248908297,0.971311475409836,0.517467,0.971311,0.517467248908297,0.971311475409836
P62508,NR3B3,ERRγ,Nutritional sensors,2ZBS,2ZBS_1,1,Estrogen-related receptor gamma,244,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.8],[0.20175],[0.24443],2007-10-27T00:00:00Z,2008-10-07T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.971311,0.517467248908297,0.971311475409836,0.517467,0.971311,0.517467248908297,0.971311475409836,0.517467,0.971311,0.517467248908297,0.971311475409836
P62508,NR3B3,ERRγ,Nutritional sensors,2ZKC,2ZKC_1,1,Estrogen-related receptor gamma,244,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.7],[0.19744],[0.23362],2008-03-14T00:00:00Z,2009-03-17T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.971311,0.517467248908297,0.971311475409836,0.517467,0.971311,0.517467248908297,0.971311475409836,0.517467,0.971311,0.517467248908297,0.971311475409836
P62508,NR3B3,ERRγ,Nutritional sensors,5YSO,5YSO_1,1,Estrogen-related receptor gamma,238,"[""A"",""B"",""C""]","[""A"",""B"",""C""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.501],[0.1968],[0.2434],2017-11-14T00:00:00Z,2018-12-26T00:00:00Z,True,False,False,False,True,True,True,True,0.519651,1.0,0.519650655021834,1.0,0.519651,1.0,0.519650655021834,1.0,0.519651,1.0,0.519650655021834,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,6A6K,6A6K_1,1,Estrogen-related receptor gamma,238,"[""A"",""B"",""C""]","[""A"",""B"",""C""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.9],[0.2009],[0.2633],2018-06-28T00:00:00Z,2019-04-10T00:00:00Z,True,False,False,False,True,True,True,True,0.519651,1.0,0.519650655021834,1.0,0.519651,1.0,0.519650655021834,1.0,0.519651,1.0,0.519650655021834,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,6I61,6I61_1,1,Estrogen-related receptor gamma,241,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.65],[0.1851],[0.2191],2018-11-15T00:00:00Z,2019-07-03T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556
P62508,NR3B3,ERRγ,Nutritional sensors,6I62,6I62_1,1,Estrogen-related receptor gamma,237,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.65],[0.175],[0.1997],2018-11-15T00:00:00Z,2019-07-03T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,1.0,0.517467248908297,1.0,0.517467,1.0,0.517467248908297,1.0,0.517467,1.0,0.517467248908297,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,6I63,6I63_1,1,Estrogen-related receptor gamma,237,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.229],[0.1574],[0.2062],2018-11-15T00:00:00Z,2019-07-03T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,1.0,0.517467248908297,1.0,0.517467,1.0,0.517467248908297,1.0,0.517467,1.0,0.517467248908297,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,6I64,6I64_1,1,Estrogen-related receptor gamma,241,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.91],[0.1974],[0.2369],2018-11-15T00:00:00Z,2019-07-03T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556
P62508,NR3B3,ERRγ,Nutritional sensors,6I65,6I65_1,1,Estrogen-related receptor gamma,241,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.5],[0.1728],[0.1975],2018-11-15T00:00:00Z,2019-07-03T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556
P62508,NR3B3,ERRγ,Nutritional sensors,6I66,6I66_1,1,Estrogen-related receptor gamma,241,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.6],[0.1741],[0.2068],2018-11-15T00:00:00Z,2019-07-03T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556
P62508,NR3B3,ERRγ,Nutritional sensors,6I67,6I67_1,1,Estrogen-related receptor gamma,241,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.75],[0.1709],[0.2084],2018-11-15T00:00:00Z,2019-07-03T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556,0.517467,0.983402,0.517467248908297,0.983402489626556
P62508,NR3B3,ERRγ,Nutritional sensors,6K3N,6K3N_1,1,Estrogen-related receptor gamma,227,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.97],[0.2108],[0.2531],2019-05-21T00:00:00Z,2020-05-13T00:00:00Z,True,False,False,False,True,True,True,True,0.495633,1.0,0.4956331877729257,1.0,0.495633,1.0,0.4956331877729257,1.0,0.495633,1.0,0.4956331877729257,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,6KNR,6KNR_1,1,Estrogen-related receptor gamma,243,"[""A"",""B""]","[""A"",""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.804],[0.1829],[0.2256],2019-08-07T00:00:00Z,2020-08-12T00:00:00Z,True,False,False,False,True,True,True,True,0.517467,0.975309,0.517467248908297,0.9753086419753086,0.517467,0.975309,0.517467248908297,0.9753086419753086,0.517467,0.975309,0.517467248908297,0.9753086419753086
P62508,NR3B3,ERRγ,Nutritional sensors,6XXC,6XXC_2,2,Estrogen Related Receptor gamma phosphopeptide,9,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.3],[0.1641],[0.1807],2020-01-27T00:00:00Z,2020-11-18T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,1.0,0.019650655021834,1.0,0.019651,1.0,0.019650655021834,1.0,0.019651,1.0,0.019650655021834,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,6XY5,6XY5_2,2,Estrogen Related Receptor gamma phosphopeptide,9,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.3],[0.1621],[0.1775],2020-01-29T00:00:00Z,2020-11-18T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,1.0,0.019650655021834,1.0,0.019651,1.0,0.019650655021834,1.0,0.019651,1.0,0.019650655021834,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,6Y18,6Y18_2,2,Estrogen Related Receptor gamma phosphopeptide,9,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.3],[0.1662],[0.182],2020-02-11T00:00:00Z,2020-11-18T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,1.0,0.019650655021834,1.0,0.019651,1.0,0.019650655021834,1.0,0.019651,1.0,0.019650655021834,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,6Y1D,6Y1D_2,2,Estrogen related receptor gamma phosphopeptide,10,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.38],[0.1654],[0.1873],2020-02-12T00:00:00Z,2020-11-18T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9
P62508,NR3B3,ERRγ,Nutritional sensors,6Y3W,6Y3W_2,2,Estrogen Related Receptor gamma phosphopetide,10,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.34],[0.1637],[0.1866],2020-02-19T00:00:00Z,2020-11-18T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9
P62508,NR3B3,ERRγ,Nutritional sensors,6Y58,6Y58_2,2,Estrogen Related Receptor gamma phosphopeptide,8,"[""B""]","[""P""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.904],[0.1744],[0.2088],2020-02-25T00:00:00Z,2020-11-18T00:00:00Z,True,False,False,False,True,True,True,True,0.017467,1.0,0.0174672489082969,1.0,0.017467,1.0,0.0174672489082969,1.0,0.017467,1.0,0.0174672489082969,1.0
P62508,NR3B3,ERRγ,Nutritional sensors,8B4Q,8B4Q_2,2,Estrogen-related receptor gamma,10,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.4],[0.1656],[0.175],2022-09-20T00:00:00Z,2023-03-29T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9
P62508,NR3B3,ERRγ,Nutritional sensors,8BJG,8BJG_2,2,Estrogen-related receptor gamma,10,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.4],[0.1652],[0.1747],2022-11-04T00:00:00Z,2023-03-29T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9
P62508,NR3B3,ERRγ,Nutritional sensors,8BJN,8BJN_2,2,Estrogen-related receptor gamma,10,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.4],[0.1674],[0.1755],2022-11-04T00:00:00Z,2023-03-29T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9
P62508,NR3B3,ERRγ,Nutritional sensors,8BM5,8BM5_2,2,Estrogen-related receptor gamma,10,"[""B""]","[""B""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.4],[0.1655],[0.1861],2022-11-10T00:00:00Z,2023-03-29T00:00:00Z,True,False,False,False,True,True,True,True,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9,0.019651,0.9,0.019650655021834,0.9
P62508,NR3B3,ERRγ,Nutritional sensors,8IFO,8IFO_1,1,Estrogen-related receptor gamma,105,"[""A"",""B"",""E""]","[""A"",""B"",""F""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.2],[0.21859],[0.26001],2023-02-19T00:00:00Z,2023-03-29T00:00:00Z,True,False,False,False,True,True,True,True,0.21179,0.92381,0.2117903930131004,0.923809523809524,0.21179,0.92381,0.2117903930131004,0.923809523809524,0.21179,0.92381,0.2117903930131004,0.923809523809524
P62508,NR3B3,ERRγ,Nutritional sensors,9KNC,9KNC_1,1,Estrogen-related receptor gamma,251,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.9],[0.19097],[0.23202],2024-11-18T00:00:00Z,2025-04-16T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816
P62508,NR3B3,ERRγ,Nutritional sensors,9KND,9KND_1,1,Estrogen-related receptor gamma,251,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.52],[0.16945],[0.21184],2024-11-18T00:00:00Z,2025-04-16T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816
P62508,NR3B3,ERRγ,Nutritional sensors,9KNE,9KNE_1,1,Estrogen-related receptor gamma,251,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.8],[0.17319],[0.22407],2024-11-18T00:00:00Z,2025-04-16T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816
P62508,NR3B3,ERRγ,Nutritional sensors,9KNF,9KNF_1,1,Estrogen-related receptor gamma,251,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.62],[0.172],[0.2277],2024-11-18T00:00:00Z,2025-04-16T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816
P62508,NR3B3,ERRγ,Nutritional sensors,9KNG,9KNG_1,1,Estrogen-related receptor gamma,251,"[""A""]","[""A""]","[""P62508""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.5],[0.19153],[0.2335],2024-11-18T00:00:00Z,2025-04-16T00:00:00Z,True,False,False,False,True,True,True,True,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816,0.502183,0.916335,0.5021834061135371,0.9163346613545816
Q96RI1,NR1H4,FXR,Nutritional sensors,1OSH,1OSH_1,1,Bile acid receptor,232,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.8],[0.215],[0.234],2003-03-19T00:00:00Z,2003-09-23T00:00:00Z,True,False,False,False,True,True,True,True,0.473251,0.991379,0.4732510288065844,0.9913793103448276,0.473251,0.991379,0.4732510288065844,0.9913793103448276,0.473251,0.991379,0.4732510288065844,0.9913793103448276
Q96RI1,NR1H4,FXR,Nutritional sensors,3BEJ,3BEJ_1,1,Bile acid receptor,238,"[""A"",""B""]","[""A"",""B""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.9],[0.2],[0.254],2007-11-19T00:00:00Z,2008-03-18T00:00:00Z,True,False,False,False,True,True,True,True,0.489712,1.0,0.4897119341563786,1.0,0.489712,1.0,0.4897119341563786,1.0,0.489712,1.0,0.4897119341563786,1.0
Q96RI1,NR1H4,FXR,Nutritional sensors,3DCT,3DCT_1,1,Bile acid receptor,235,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.5],[0.23],[0.24],2008-06-04T00:00:00Z,2008-08-12T00:00:00Z,True,False,False,False,True,True,True,True,0.483539,1.0,0.4835390946502058,1.0,0.483539,1.0,0.4835390946502058,1.0,0.483539,1.0,0.4835390946502058,1.0
Q96RI1,NR1H4,FXR,Nutritional sensors,3DCU,3DCU_1,1,Bile acid receptor,235,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.95],[0.181],[0.228],2008-06-04T00:00:00Z,2008-08-12T00:00:00Z,True,False,False,False,True,True,True,True,0.483539,1.0,0.4835390946502058,1.0,0.483539,1.0,0.4835390946502058,1.0,0.483539,1.0,0.4835390946502058,1.0
Q96RI1,NR1H4,FXR,Nutritional sensors,3FLI,3FLI_1,1,Bile acid receptor,231,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.0],[0.19011],[0.24254],2008-12-18T00:00:00Z,2009-12-22T00:00:00Z,True,False,False,False,True,True,True,True,0.471193,0.991342,0.4711934156378601,0.9913419913419912,0.471193,0.991342,0.4711934156378601,0.9913419913419912,0.471193,0.991342,0.4711934156378601,0.9913419913419912
Q96RI1,NR1H4,FXR,Nutritional sensors,3FXV,3FXV_1,1,NR1H4 protein,233,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.26],[0.1883],[0.2421],2009-01-21T00:00:00Z,2009-04-14T00:00:00Z,True,False,False,False,True,True,True,True,0.469136,0.978541,0.4691358024691358,0.9785407725321889,0.469136,0.978541,0.4691358024691358,0.9785407725321889,0.469136,0.978541,0.4691358024691358,0.9785407725321889
Q96RI1,NR1H4,FXR,Nutritional sensors,3GD2,3GD2_1,1,Bile acid receptor,229,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[3.2],[0.238],[0.297],2009-02-23T00:00:00Z,2009-07-07T00:00:00Z,True,False,False,False,True,True,True,True,0.467078,0.991266,0.4670781893004115,0.9912663755458516,0.467078,0.991266,0.4670781893004115,0.9912663755458516,0.467078,0.991266,0.4670781893004115,0.9912663755458516
Q96RI1,NR1H4,FXR,Nutritional sensors,3HC5,3HC5_1,1,Bile acid receptor,232,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.6],[0.22],[0.269],2009-05-05T00:00:00Z,2009-07-21T00:00:00Z,True,False,False,False,True,True,True,True,0.473251,0.991379,0.4732510288065844,0.9913793103448276,0.473251,0.991379,0.4732510288065844,0.9913793103448276,0.473251,0.991379,0.4732510288065844,0.9913793103448276
Q96RI1,NR1H4,FXR,Nutritional sensors,3HC6,3HC6_1,1,Bile acid receptor,232,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[3.2],[0.252],[0.287],2009-05-05T00:00:00Z,2009-07-21T00:00:00Z,True,False,False,False,True,True,True,True,0.473251,0.991379,0.4732510288065844,0.9913793103448276,0.473251,0.991379,0.4732510288065844,0.9913793103448276,0.473251,0.991379,0.4732510288065844,0.9913793103448276
Q96RI1,NR1H4,FXR,Nutritional sensors,3L1B,3L1B_1,1,Farnesoid X receptor,233,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.9],[0.2458],[0.2705],2009-12-11T00:00:00Z,2010-03-02T00:00:00Z,True,False,False,False,True,True,True,True,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512
Q96RI1,NR1H4,FXR,Nutritional sensors,3OKH,3OKH_1,1,Bile acid receptor,233,"[""A""]","[""A""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.5],[0.2133],[0.2734],2010-08-25T00:00:00Z,2010-12-29T00:00:00Z,True,False,False,False,True,True,True,True,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512
Q96RI1,NR1H4,FXR,Nutritional sensors,3OKI,3OKI_1,1,Bile acid receptor,233,"[""A"",""C""]","[""A"",""C""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.0],[0.2463],[0.2799],2010-08-25T00:00:00Z,2010-12-29T00:00:00Z,True,False,False,False,True,True,True,True,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512
Q96RI1,NR1H4,FXR,Nutritional sensors,3OLF,3OLF_1,1,Bile acid receptor,233,"[""A"",""C""]","[""A"",""C""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.9],[0.2048],[0.2381],2010-08-26T00:00:00Z,2011-01-19T00:00:00Z,True,False,False,False,True,True,True,True,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512
Q96RI1,NR1H4,FXR,Nutritional sensors,3OMK,3OMK_1,1,Bile acid receptor,233,"[""A"",""C""]","[""A"",""C""]","[""Q96RI1""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.9],[0.2038],[0.2449],2010-08-27T00:00:00Z,2011-01-19T00:00:00Z,True,False,False,False,True,True,True,True,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512,0.471193,0.982833,0.4711934156378601,0.9828326180257512
