uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,stage3b_coordinate_selected,representative_instance_id,label_asym_id,auth_asym_id,experimental_methods,resolution,r_free,standardized_lbd_start,standardized_lbd_end,standardized_lbd_length,positive_occupancy_lbd_coverage,bfactor_usable_lbd_coverage,completeness_ge_090,completeness_ge_095,completeness_ge_099,completeness_ge_080,completeness_eq_100,identity_class,fusion_or_chimera,primary_method_pass,primary_completeness_pass,primary_resolution_pass,primary_rfree_pass,primary_identity_pass,primary_selection_status,primary_exclusion_reasons_json,in_primary_set,in_completeness_95_sensitivity,in_completeness_99_sensitivity,in_completeness_80_sensitivity,in_ultrahigh_resolution_sensitivity,in_no_fusion_sensitivity,selection_policy_version
P10828,NR1A2,TRβ,Steroid hormone receptors,9J0K,9J0K_1,1,True,9J0K.B,B,B,"[""X-RAY DIFFRACTION""]",2.698,0.2748,217,461,245,0.97551,0.97551,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1DB1,1DB1_1,1,True,1DB1.A,A,A,"[""X-RAY DIFFRACTION""]",1.8,0.214,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1IE8,1IE8_1,1,True,1IE8.A,A,A,"[""X-RAY DIFFRACTION""]",1.52,0.23,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1IE9,1IE9_1,1,True,1IE9.A,A,A,"[""X-RAY DIFFRACTION""]",1.4,0.248,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1KB2,1KB2_3,3,False,,,,"[""X-RAY DIFFRACTION""]",2.7,0.289,127,423,297,,,False,False,False,False,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,NO_COORDINATE_CANDIDATE,"[""NO_LBD_OVERLAP""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1KB4,1KB4_3,3,False,,,,"[""X-RAY DIFFRACTION""]",2.8,0.272,127,423,297,,,False,False,False,False,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,NO_COORDINATE_CANDIDATE,"[""NO_LBD_OVERLAP""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1KB6,1KB6_3,3,False,,,,"[""X-RAY DIFFRACTION""]",2.7,0.275,127,423,297,,,False,False,False,False,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,NO_COORDINATE_CANDIDATE,"[""NO_LBD_OVERLAP""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1S0Z,1S0Z_1,1,True,1S0Z.A,A,A,"[""X-RAY DIFFRACTION""]",2.5,0.204,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1S19,1S19_1,1,True,1S19.A,A,A,"[""X-RAY DIFFRACTION""]",2.1,0.214,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1TXI,1TXI_1,1,True,1TXI.A,A,A,"[""X-RAY DIFFRACTION""]",1.9,0.218,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,1YNW,1YNW_3,3,False,,,,"[""X-RAY DIFFRACTION""]",3.0,0.283,127,423,297,,,False,False,False,False,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,NO_COORDINATE_CANDIDATE,"[""NO_LBD_OVERLAP""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,2HAM,2HAM_1,1,True,2HAM.A,A,A,"[""X-RAY DIFFRACTION""]",1.9,0.216,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,2HAR,2HAR_1,1,True,2HAR.A,A,A,"[""X-RAY DIFFRACTION""]",1.9,0.227,127,423,297,0.821549,0.821549,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,2HAS,2HAS_1,1,True,2HAS.A,A,A,"[""X-RAY DIFFRACTION""]",1.96,0.228,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,2HB7,2HB7_1,1,True,2HB7.A,A,A,"[""X-RAY DIFFRACTION""]",1.8,0.204,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,2HB8,2HB8_1,1,True,2HB8.A,A,A,"[""X-RAY DIFFRACTION""]",2.0,0.224,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3A2I,3A2I_1,1,True,3A2I.A,A,A,"[""X-RAY DIFFRACTION""]",3.27,0.27578,127,423,297,0.821549,0.821549,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3A2J,3A2J_1,1,True,3A2J.A,A,A,"[""X-RAY DIFFRACTION""]",2.7,0.2674,127,423,297,0.821549,0.821549,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3A3Z,3A3Z_1,1,True,3A3Z.A,A,X,"[""X-RAY DIFFRACTION""]",1.72,0.20917,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3A40,3A40_1,1,True,3A40.A,A,X,"[""X-RAY DIFFRACTION""]",1.45,0.19556,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3A78,3A78_1,1,True,3A78.A,A,A,"[""X-RAY DIFFRACTION""]",1.9,0.20307,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3AUQ,3AUQ_1,1,True,3AUQ.A,A,A,"[""X-RAY DIFFRACTION""]",2.64,0.28639,127,423,297,0.821549,0.821549,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3AUR,3AUR_1,1,True,3AUR.A,A,A,"[""X-RAY DIFFRACTION""]",2.21,0.25427,127,423,297,0.821549,0.821549,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3AX8,3AX8_1,1,True,3AX8.A,A,A,"[""X-RAY DIFFRACTION""]",2.6,0.29369,127,423,297,0.821549,0.821549,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3AZ1,3AZ1_1,1,True,3AZ1.A,A,A,"[""X-RAY DIFFRACTION""]",1.5,0.2129,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3AZ2,3AZ2_1,1,True,3AZ2.A,A,A,"[""X-RAY DIFFRACTION""]",1.69,0.2121,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3AZ3,3AZ3_1,1,True,3AZ3.A,A,A,"[""X-RAY DIFFRACTION""]",1.36,0.2432,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3B0T,3B0T_1,1,True,3B0T.A,A,A,"[""X-RAY DIFFRACTION""]",1.3,0.19897,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3CS4,3CS4_1,1,True,3CS4.A,A,A,"[""X-RAY DIFFRACTION""]",2.0,0.217,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3CS6,3CS6_1,1,True,3CS6.A,A,A,"[""X-RAY DIFFRACTION""]",1.8,0.206,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3KPZ,3KPZ_1,1,True,3KPZ.A,A,A,"[""X-RAY DIFFRACTION""]",1.9,0.228,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3M7R,3M7R_1,1,True,3M7R.A,A,A,"[""X-RAY DIFFRACTION""]",1.8,0.241,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3OGT,3OGT_1,1,True,3OGT.A,A,A,"[""X-RAY DIFFRACTION""]",1.75,0.1836,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3P8X,3P8X_1,1,True,3P8X.A,A,A,"[""X-RAY DIFFRACTION""]",1.7,0.209,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3TKC,3TKC_1,1,True,3TKC.A,A,A,"[""X-RAY DIFFRACTION""]",1.75,0.1831,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3VHW,3VHW_1,1,True,3VHW.A,A,A,"[""X-RAY DIFFRACTION""]",2.43,0.24696,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3W0A,3W0A_1,1,True,3W0A.A,A,A,"[""X-RAY DIFFRACTION""]",1.8,0.2357,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3W0C,3W0C_1,1,True,3W0C.A,A,A,"[""X-RAY DIFFRACTION""]",1.9,0.235,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3W0Y,3W0Y_1,1,True,3W0Y.A,A,A,"[""X-RAY DIFFRACTION""]",1.98,0.218,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3WGP,3WGP_1,1,True,3WGP.A,A,A,"[""X-RAY DIFFRACTION""]",2.0,0.2066,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3WWR,3WWR_1,1,True,3WWR.A,A,A,"[""X-RAY DIFFRACTION""]",3.18,0.2906,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3X31,3X31_1,1,True,3X31.A,A,A,"[""X-RAY DIFFRACTION""]",2.11,0.29857,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,3X36,3X36_1,1,True,3X36.A,A,A,"[""X-RAY DIFFRACTION""]",1.93,0.22129,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,4G2I,4G2I_1,1,True,4G2I.A,A,A,"[""X-RAY DIFFRACTION""]",1.8,0.223,127,423,297,0.818182,0.818182,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,4ITE,4ITE_1,1,True,4ITE.A,A,A,"[""X-RAY DIFFRACTION""]",2.49,0.24836,127,423,297,0.821549,0.821549,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,4ITF,4ITF_1,1,True,4ITF.A,A,A,"[""X-RAY DIFFRACTION""]",2.84,0.25486,127,423,297,0.821549,0.821549,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,5GT4,5GT4_1,1,True,5GT4.A,A,A,"[""X-RAY DIFFRACTION""]",1.83,0.2171,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,5V39,5V39_1,1,True,5V39.A,A,A,"[""X-RAY DIFFRACTION""]",2.2,0.235,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,5YSY,5YSY_1,1,True,5YSY.A,A,A,"[""X-RAY DIFFRACTION""]",2.0,0.24223,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,5YT2,5YT2_1,1,True,5YT2.A,A,A,"[""X-RAY DIFFRACTION""]",2.0,0.23342,127,423,297,0.828283,0.828283,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,7QPP,7QPP_1,1,True,7QPP.A,A,A,"[""X-RAY DIFFRACTION""]",1.52,0.1662,127,423,297,0.83165,0.83165,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,8IQN,8IQN_1,1,True,8IQN.A,A,A,"[""X-RAY DIFFRACTION""]",1.639,0.206,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
P11473,NR1I1,VDR,Steroid hormone receptors,8IQT,8IQT_1,1,True,8IQT.A,A,A,"[""X-RAY DIFFRACTION""]",1.745,0.2071,127,423,297,0.824916,0.824916,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,False,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90"", ""RESOLUTION_LT_1_8""]",False,False,False,False,False,False,final-structure-selection-v1
Q14994,NR1I3,CAR,Nutritional sensors,1XV9,1XV9_2,2,True,1XV9.B,B,B,"[""X-RAY DIFFRACTION""]",2.7,0.239,109,352,244,0.983607,0.983607,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
Q14994,NR1I3,CAR,Nutritional sensors,1XVP,1XVP_2,2,True,1XVP.B,B,B,"[""X-RAY DIFFRACTION""]",2.6,0.234,109,352,244,0.983607,0.983607,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P11474,NR3B1,ERRα,Nutritional sensors,1XB7,1XB7_1,1,True,1XB7.A,A,A,"[""X-RAY DIFFRACTION""]",2.5,0.2473,193,421,229,0.90393,0.90393,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P11474,NR3B1,ERRα,Nutritional sensors,2PJL,2PJL_1,1,True,2PJL.A,A,A,"[""X-RAY DIFFRACTION""]",2.3,0.281,193,421,229,0.921397,0.921397,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P11474,NR3B1,ERRα,Nutritional sensors,3D24,3D24_1,1,True,3D24.C,C,C,"[""X-RAY DIFFRACTION""]",2.11,0.255,193,421,229,0.930131,0.930131,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P11474,NR3B1,ERRα,Nutritional sensors,3K6P,3K6P_1,1,True,3K6P.A,A,A,"[""X-RAY DIFFRACTION""]",1.996,0.248,193,421,229,0.943231,0.943231,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P11474,NR3B1,ERRα,Nutritional sensors,7E2E,7E2E_1,1,True,7E2E.A,A,A,"[""X-RAY DIFFRACTION""]",2.7,0.3051,193,421,229,0.930131,0.930131,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,False,True,EXCLUDED_PRIMARY,"[""RFREE_GT_0_30""]",False,False,False,False,False,False,final-structure-selection-v1
P11474,NR3B1,ERRα,Nutritional sensors,9LVP,9LVP_1,1,False,,,,"[""X-RAY DIFFRACTION""]",2.79,0.27962,193,421,229,,,False,False,False,False,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,NO_COORDINATE_CANDIDATE,"[""NO_LBD_OVERLAP""]",False,False,False,False,False,False,final-structure-selection-v1
O95718,NR3B2,ERRβ,Nutritional sensors,1LO1,1LO1_3,3,False,,,,"[""SOLUTION NMR""]",,,208,432,225,,,False,False,False,False,False,HUMAN_OR_HUMAN_DERIVED,False,False,False,False,False,True,NO_COORDINATE_CANDIDATE,"[""NON_XRAY"", ""NO_LBD_OVERLAP""]",False,False,False,False,False,False,final-structure-selection-v1
O95718,NR3B2,ERRβ,Nutritional sensors,6LIT,6LIT_1,1,True,6LIT.A,A,A,"[""X-RAY DIFFRACTION""]",2.0,0.2383,208,432,225,0.88,0.88,False,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,False,True,True,True,EXCLUDED_PRIMARY,"[""LBD_COVERAGE_LT_0_90""]",False,False,False,True,False,False,final-structure-selection-v1
O95718,NR3B2,ERRβ,Nutritional sensors,6LN4,6LN4_1,1,True,6LN4.A,A,A,"[""X-RAY DIFFRACTION""]",2.61,0.2448,208,432,225,0.968889,0.968889,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P62508,NR3B3,ERRγ,Nutritional sensors,1KV6,1KV6_1,1,True,1KV6.A,A,A,"[""X-RAY DIFFRACTION""]",2.7,0.2674,233,457,225,0.986667,0.986667,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P62508,NR3B3,ERRγ,Nutritional sensors,1TFC,1TFC_1,1,True,1TFC.A,A,A,"[""X-RAY DIFFRACTION""]",2.4,0.258,233,457,225,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P62508,NR3B3,ERRγ,Nutritional sensors,1VJB,1VJB_1,1,True,1VJB.B,B,B,"[""X-RAY DIFFRACTION""]",3.2,0.275,233,457,225,0.933333,0.933333,True,False,False,True,False,NON_HUMAN_ORTHOLOG,False,True,True,True,True,False,EXCLUDED_PRIMARY,"[""NON_HUMAN_ORTHOLOG""]",False,False,False,False,False,False,final-structure-selection-v1
P62508,NR3B3,ERRγ,Nutritional sensors,2E2R,2E2R_1,1,True,2E2R.A,A,A,"[""X-RAY DIFFRACTION""]",1.6,0.19666,233,457,225,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,False,True,True,EXCLUDED_PRIMARY,"[""RESOLUTION_LT_1_8""]",False,False,False,False,True,False,final-structure-selection-v1
