uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,lbd_start,lbd_end,lbd_length,lbd_definition,lbd_coordinate_system,mapped_reference_residues_total,mapped_lbd_residues,lbd_mapping_coverage,mapped_non_lbd_residues,mapping_overlaps_lbd,mapping_fully_spans_lbd_reference_interval,mapped_dbd_residues,dbd_mapping_coverage,mapping_overlaps_dbd,lbd_mapping_category,alignment_regions_json,mapping_status,mapping_notes
Q96RI1,NR1H4,FXR,Nutritional sensors,5Y49,5Y49_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,227,224,0.995556,3,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":259,""query_end"":485,""target_begin"":1,""target_end"":227}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,5YXB,5YXB_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":1,""target_end"":229}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,5YXD,5YXD_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":1,""target_end"":229}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,5YXJ,5YXJ_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":1,""target_end"":229}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,5YXL,5YXL_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":1,""target_end"":229}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,5Z12,5Z12_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,228,225,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":259,""query_end"":486,""target_begin"":1,""target_end"":228}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,6A5W,6A5W_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,228,224,0.995556,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":485,""target_begin"":1,""target_end"":228}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,6A5X,6A5X_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":1,""target_end"":229}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,6A5Y,6A5Y_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,228,224,0.995556,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":485,""target_begin"":1,""target_end"":228}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,6A5Z,6A5Z_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":1,""target_end"":229}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,6A60,6A60_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":1,""target_end"":229}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,6HL0,6HL0_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":4,""target_end"":232}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,6HL1,6HL1_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":4,""target_end"":232}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,6ITM,6ITM_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,230,225,1.0,5,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":257,""query_end"":486,""target_begin"":11,""target_end"":240}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,7D42,7D42_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,227,223,0.991111,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":484,""target_begin"":22,""target_end"":248}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,7TRB,7TRB_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":23,""target_end"":251}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,7VUE,7VUE_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,226,223,0.991111,3,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":259,""query_end"":484,""target_begin"":1,""target_end"":226}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,8HBM,8HBM_2,2,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,101,0,0.0,101,False,False,76,1.0,True,NO_LBD_OVERLAP,"[{""query_begin"":127,""query_end"":227,""target_begin"":9,""target_end"":109}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,8HD3,8HD3_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,224,0.995556,5,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":257,""query_end"":485,""target_begin"":11,""target_end"":239}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,9H65,9H65_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":5,""target_end"":233}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,9H66,9H66_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":5,""target_end"":233}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,9LQ3,9LQ3_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,228,224,0.995556,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":485,""target_begin"":1,""target_end"":228}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,9VBQ,9VBQ_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,230,225,1.0,5,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":257,""query_end"":486,""target_begin"":11,""target_end"":240}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,9VBR,9VBR_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,224,0.995556,5,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":257,""query_end"":485,""target_begin"":11,""target_end"":239}]",PASS,
Q96RI1,NR1H4,FXR,Nutritional sensors,9WF5,9WF5_1,1,262,486,225,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,229,225,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":258,""query_end"":486,""target_begin"":3,""target_end"":231}]",PASS,
P41235,NR2A1,HNF4α,Nutritional sensors,1PZL,1PZL_1,1,147,377,231,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,237,231,1.0,6,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":142,""query_end"":378,""target_begin"":1,""target_end"":237}]",PASS,
P41235,NR2A1,HNF4α,Nutritional sensors,3CBB,3CBB_3,3,147,377,231,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,78,0,0.0,78,False,False,75,0.986842,True,NO_LBD_OVERLAP,"[{""query_begin"":58,""query_end"":135,""target_begin"":1,""target_end"":78}]",PASS,
P41235,NR2A1,HNF4α,Nutritional sensors,3FS1,3FS1_1,1,147,377,231,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,230,230,0.995671,0,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":148,""query_end"":377,""target_begin"":1,""target_end"":230}]",PASS,
P41235,NR2A1,HNF4α,Nutritional sensors,4B7W,4B7W_1,1,147,377,231,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,236,231,1.0,5,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":142,""query_end"":377,""target_begin"":4,""target_end"":239}]",PASS,
P41235,NR2A1,HNF4α,Nutritional sensors,4IQR,4IQR_1,1,147,377,231,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,323,231,1.0,92,True,True,76,1.0,True,NEAR_COMPLETE_LBD,"[{""query_begin"":55,""query_end"":377,""target_begin"":16,""target_end"":338}]",PASS,
P41235,NR2A1,HNF4α,Nutritional sensors,6CHT,6CHT_1,1,147,377,231,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,230,0.995671,14,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":148,""query_end"":391,""target_begin"":2,""target_end"":245}]",PASS,
P41235,NR2A1,HNF4α,Nutritional sensors,8C1L,8C1L_1,1,147,377,231,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,230,230,0.995671,0,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":148,""query_end"":377,""target_begin"":3,""target_end"":232}]",PASS,
P41235,NR2A1,HNF4α,Nutritional sensors,9IBR,9IBR_1,1,147,377,231,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,230,230,0.995671,0,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":148,""query_end"":377,""target_begin"":1,""target_end"":230}]",PASS,
Q14541,NR2A2,HNF4γ,Nutritional sensors,1LV2,1LV2_1,1,99,328,230,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,226,226,0.982609,0,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":103,""query_end"":328,""target_begin"":4,""target_end"":229}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,1YOK,1YOK_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,242,240,1.0,2,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":300,""query_end"":541,""target_begin"":15,""target_end"":256}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,1YUC,1YUC_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,252,240,1.0,12,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":290,""query_end"":541,""target_begin"":4,""target_end"":255}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,1ZDU,1ZDU_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,245,240,1.0,5,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":297,""query_end"":541,""target_begin"":1,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,2A66,2A66_3,3,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,109,0,0.0,109,False,False,72,1.0,True,NO_LBD_OVERLAP,"[{""query_begin"":79,""query_end"":187,""target_begin"":5,""target_end"":113}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,3PLZ,3PLZ_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,242,240,1.0,2,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":300,""query_end"":541,""target_begin"":16,""target_end"":257}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,3TX7,3TX7_2,2,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,351,240,1.0,111,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":191,""query_end"":541,""target_begin"":2,""target_end"":352}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,4DOR,4DOR_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,252,240,1.0,12,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":290,""query_end"":541,""target_begin"":4,""target_end"":255}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,4DOS,4DOS_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,240,239,0.995833,1,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":538,""target_begin"":3,""target_end"":242}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,4IS8,4IS8_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,239,239,0.995833,0,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":300,""query_end"":538,""target_begin"":1,""target_end"":239}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,4ONI,4ONI_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,251,240,1.0,11,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":291,""query_end"":541,""target_begin"":3,""target_end"":253}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,4PLD,4PLD_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,241,239,0.995833,2,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":301,""query_end"":541,""target_begin"":5,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,4PLE,4PLE_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,241,239,0.995833,2,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":301,""query_end"":541,""target_begin"":5,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,4RWV,4RWV_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,240,1.0,8,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":294,""query_end"":541,""target_begin"":2,""target_end"":249}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,5L0M,5L0M_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,109,0,0.0,109,False,False,72,1.0,True,NO_LBD_OVERLAP,"[{""query_begin"":79,""query_end"":187,""target_begin"":4,""target_end"":112}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,5L11,5L11_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":3,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,5SYZ,5SYZ_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,242,239,0.995833,3,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":297,""query_end"":538,""target_begin"":1,""target_end"":242}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,5UNJ,5UNJ_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":3,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,6OQX,6OQX_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":3,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,6OQY,6OQY_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":3,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,6OR1,6OR1_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":3,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,6VC2,6VC2_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":3,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,6VIF,6VIF_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":3,""target_end"":245}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,7JYD,7JYD_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":4,""target_end"":246}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,7JYE,7JYE_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":4,""target_end"":246}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,7TT8,7TT8_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":4,""target_end"":246}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,8F8M,8F8M_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,240,1.0,3,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":299,""query_end"":541,""target_begin"":4,""target_end"":246}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,8PKI,8PKI_7,7,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,94,0,0.0,94,False,False,70,0.972222,True,NO_LBD_OVERLAP,"[{""query_begin"":85,""query_end"":178,""target_begin"":1,""target_end"":94}]",PASS,
O00482,NR5A2,LRH-1,Nutritional sensors,9SMQ,9SMQ_1,1,300,539,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,245,240,1.0,5,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":297,""query_end"":541,""target_begin"":2,""target_end"":246}]",PASS,
Q13133,NR1H3,LXRα,Nutritional sensors,1UHL,1UHL_2,2,209,447,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,241,239,1.0,2,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":207,""query_end"":447,""target_begin"":2,""target_end"":242}]",PASS,
Q13133,NR1H3,LXRα,Nutritional sensors,3IPQ,3IPQ_1,1,209,447,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,266,239,1.0,27,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":182,""query_end"":447,""target_begin"":18,""target_end"":283}]",PASS,
Q13133,NR1H3,LXRα,Nutritional sensors,3IPS,3IPS_1,1,209,447,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,266,239,1.0,27,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":182,""query_end"":447,""target_begin"":18,""target_end"":283}]",PASS,
Q13133,NR1H3,LXRα,Nutritional sensors,3IPU,3IPU_1,1,209,447,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,266,239,1.0,27,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":182,""query_end"":447,""target_begin"":18,""target_end"":283}]",PASS,
Q13133,NR1H3,LXRα,Nutritional sensors,5AVI,5AVI_1,1,209,447,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,266,239,1.0,27,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":182,""query_end"":447,""target_begin"":18,""target_end"":283}]",PASS,
Q13133,NR1H3,LXRα,Nutritional sensors,5AVL,5AVL_1,1,209,447,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,266,239,1.0,27,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":182,""query_end"":447,""target_begin"":18,""target_end"":283}]",PASS,
Q13133,NR1H3,LXRα,Nutritional sensors,5HJS,5HJS_1,1,209,447,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,266,239,1.0,27,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":182,""query_end"":447,""target_begin"":18,""target_end"":283}]",PASS,
P55055,NR1H2,LXRβ,Nutritional sensors,1P8D,1P8D_1,1,222,460,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,1.0,9,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":213,""query_end"":460,""target_begin"":3,""target_end"":250}]",PASS,
P55055,NR1H2,LXRβ,Nutritional sensors,1PQ6,1PQ6_1,1,222,460,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,249,239,1.0,10,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":212,""query_end"":460,""target_begin"":5,""target_end"":253}]",PASS,
P55055,NR1H2,LXRβ,Nutritional sensors,1PQ9,1PQ9_1,1,222,460,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,249,239,1.0,10,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":212,""query_end"":460,""target_begin"":5,""target_end"":253}]",PASS,
P55055,NR1H2,LXRβ,Nutritional sensors,1PQC,1PQC_1,1,222,460,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,249,239,1.0,10,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":212,""query_end"":460,""target_begin"":5,""target_end"":253}]",PASS,
P55055,NR1H2,LXRβ,Nutritional sensors,1UPV,1UPV_1,1,222,460,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,257,238,0.995816,19,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":203,""query_end"":459,""target_begin"":1,""target_end"":257}]",PASS,
P55055,NR1H2,LXRβ,Nutritional sensors,1UPW,1UPW_1,1,222,460,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,257,238,0.995816,19,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":203,""query_end"":459,""target_begin"":1,""target_end"":257}]",PASS,
P55055,NR1H2,LXRβ,Nutritional sensors,3KFC,3KFC_1,1,222,460,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,249,239,1.0,10,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":212,""query_end"":460,""target_begin"":5,""target_end"":253}]",PASS,
P55055,NR1H2,LXRβ,Nutritional sensors,3L0E,3L0E_1,1,222,460,239,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,249,239,1.0,10,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":212,""query_end"":460,""target_begin"":5,""target_end"":253}]",PASS,
