uniprot_id,nr_code,common_name,pdb_id,polymer_entity_id,instance_count,min_coverage,max_coverage,median_coverage,coverage_range,count_ge_100pct,count_ge_99pct,count_ge_95pct,count_ge_90pct,count_ge_80pct,flag
P19793,NR2B1,RXRα,1G5Y,1G5Y_1,4,0.974138,0.982759,0.982759,0.0086210000000001,0,0,4,4,4,
P19793,NR2B1,RXRα,1MZN,1MZN_1,4,0.913793,0.965517,0.9396549999999999,0.05172399999999999,0,0,2,4,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P19793,NR2B1,RXRα,1XLS,1XLS_1,4,1.0,1.0,1.0,0.0,4,4,4,4,4,
P19793,NR2B1,RXRα,1XV9,1XV9_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P19793,NR2B1,RXRα,1XVP,1XVP_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P19793,NR2B1,RXRα,2ACL,2ACL_1,4,0.913793,0.918103,0.913793,0.004310000000000036,0,0,0,4,4,
P19793,NR2B1,RXRα,2ZY0,2ZY0_1,2,0.926724,0.926724,0.926724,0.0,0,0,0,2,2,
P19793,NR2B1,RXRα,3FAL,3FAL_1,2,0.844828,0.844828,0.844828,0.0,0,0,0,0,2,
P19793,NR2B1,RXRα,3FC6,3FC6_1,2,0.862069,0.883621,0.872845,0.021552000000000016,0,0,0,0,2,
P19793,NR2B1,RXRα,3NSP,3NSP_1,2,0.801724,0.831897,0.8168105,0.030173000000000005,0,0,0,0,2,
P19793,NR2B1,RXRα,3NSQ,3NSQ_1,2,0.831897,0.840517,0.8362069999999999,0.008619999999999961,0,0,0,0,2,
P19793,NR2B1,RXRα,3OZJ,3OZJ_1,2,0.926724,0.926724,0.926724,0.0,0,0,0,2,2,
P19793,NR2B1,RXRα,3R29,3R29_1,2,0.913793,0.913793,0.913793,0.0,0,0,0,2,2,
P19793,NR2B1,RXRα,3R2A,3R2A_1,4,0.875,0.931034,0.913793,0.05603400000000003,0,0,0,3,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P19793,NR2B1,RXRα,3R5M,3R5M_1,2,0.918103,0.926724,0.9224135,0.00862099999999999,0,0,0,2,2,
P19793,NR2B1,RXRα,4J5W,4J5W_2,2,0.931034,0.931034,0.931034,0.0,0,0,0,2,2,
P19793,NR2B1,RXRα,4J5X,4J5X_1,2,0.978448,0.982759,0.9806035,0.004311000000000065,0,0,2,2,2,
P19793,NR2B1,RXRα,4N5G,4N5G_1,4,0.844828,0.900862,0.8728450000000001,0.05603400000000003,0,0,0,2,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P19793,NR2B1,RXRα,4N8R,4N8R_1,4,0.844828,0.853448,0.844828,0.008619999999999961,0,0,0,0,4,
P19793,NR2B1,RXRα,4NQA,4NQA_1,2,0.943966,0.987069,0.9655175,0.043103,0,0,1,2,2,
P19793,NR2B1,RXRα,5MK4,5MK4_1,2,0.922414,0.926724,0.924569,0.004310000000000036,0,0,0,2,2,
P19793,NR2B1,RXRα,5TBP,5TBP_1,4,0.844828,0.918103,0.8814655,0.07327499999999998,0,0,0,2,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P19793,NR2B1,RXRα,5Z12,5Z12_2,2,0.875,0.935345,0.9051724999999999,0.06034499999999998,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P19793,NR2B1,RXRα,5ZQU,5ZQU_1,4,0.840517,0.853448,0.846983,0.012931000000000026,0,0,0,0,4,
P19793,NR2B1,RXRα,6A5Z,6A5Z_2,2,0.896552,0.913793,0.9051724999999999,0.01724099999999995,0,0,0,1,2,
P19793,NR2B1,RXRα,6JNO,6JNO_1,4,0.831897,0.875,0.851293,0.043103,0,0,0,0,4,
P19793,NR2B1,RXRα,6JNR,6JNR_1,2,0.918103,0.922414,0.9202585,0.004310999999999954,0,0,0,2,2,
P19793,NR2B1,RXRα,6LB5,6LB5_1,2,0.909483,0.948276,0.9288795000000001,0.038792999999999966,0,0,0,2,2,
P19793,NR2B1,RXRα,7BK4,7BK4_1,2,0.905172,0.961207,0.9331895,0.05603500000000006,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P19793,NR2B1,RXRα,7CFO,7CFO_1,4,0.806034,0.887931,0.8599140000000001,0.081897,0,0,0,0,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P19793,NR2B1,RXRα,7NKE,7NKE_1,2,0.918103,0.918103,0.918103,0.0,0,0,0,2,2,
P22736,NR4A1,NUR77,2QW4,2QW4_1,4,0.957627,0.974576,0.9682200000000001,0.016948999999999992,0,0,4,4,4,
P22736,NR4A1,NUR77,3V3E,3V3E_1,2,0.978814,0.991525,0.9851695,0.012711000000000028,0,1,2,2,2,
P22736,NR4A1,NUR77,3V3Q,3V3Q_1,2,0.978814,0.995763,0.9872885,0.016948999999999992,0,1,2,2,2,
P22736,NR4A1,NUR77,4JGV,4JGV_1,2,0.944915,0.974576,0.9597454999999999,0.02966100000000005,0,0,1,2,2,
P22736,NR4A1,NUR77,4KZI,4KZI_1,2,0.970339,0.978814,0.9745765,0.00847500000000001,0,0,2,2,2,
P22736,NR4A1,NUR77,4KZJ,4KZJ_1,2,0.957627,0.966102,0.9618645,0.00847500000000001,0,0,2,2,2,
P22736,NR4A1,NUR77,4KZM,4KZM_1,2,0.961864,0.974576,0.9682200000000001,0.012711999999999946,0,0,2,2,2,
P22736,NR4A1,NUR77,4RE8,4RE8_1,2,0.949153,0.974576,0.9618645,0.025422999999999973,0,0,1,2,2,
P22736,NR4A1,NUR77,4REE,4REE_1,2,0.974576,0.978814,0.976695,0.004237999999999964,0,0,2,2,2,
P22736,NR4A1,NUR77,4REF,4REF_1,2,0.966102,0.983051,0.9745765,0.016948999999999992,0,0,2,2,2,
P22736,NR4A1,NUR77,4RZE,4RZE_1,2,0.957627,0.970339,0.963983,0.012711999999999946,0,0,2,2,2,
P22736,NR4A1,NUR77,4RZF,4RZF_1,2,0.970339,0.974576,0.9724575,0.004237000000000046,0,0,2,2,2,
P22736,NR4A1,NUR77,4RZG,4RZG_1,2,0.974576,0.983051,0.9788135,0.00847500000000001,0,0,2,2,2,
P22736,NR4A1,NUR77,4WHF,4WHF_1,2,0.957627,0.966102,0.9618645,0.00847500000000001,0,0,2,2,2,
P22736,NR4A1,NUR77,4WHG,4WHG_1,2,0.970339,0.978814,0.9745765,0.00847500000000001,0,0,2,2,2,
P22736,NR4A1,NUR77,6KZ5,6KZ5_1,2,0.966102,0.978814,0.972458,0.012711999999999946,0,0,2,2,2,
P22736,NR4A1,NUR77,8WUY,8WUY_1,2,0.944915,0.966102,0.9555085,0.021187000000000067,0,0,1,2,2,
P22736,NR4A1,NUR77,8Y7L,8Y7L_1,2,0.961864,0.966102,0.963983,0.004237999999999964,0,0,2,2,2,
P22736,NR4A1,NUR77,8Z5A,8Z5A_1,2,0.949153,0.95339,0.9512715,0.004236999999999935,0,0,1,2,2,
P22736,NR4A1,NUR77,9M2E,9M2E_1,2,0.944915,0.961864,0.9533895,0.016949000000000103,0,0,1,2,2,
P22736,NR4A1,NUR77,9V5K,9V5K_1,2,0.932203,0.974576,0.9533895,0.042372999999999994,0,0,1,2,2,
P28702,NR2B2,RXRβ,1H9U,1H9U_1,4,0.858974,0.858974,0.858974,0.0,0,0,0,0,4,
P28702,NR2B2,RXRβ,5HJP,5HJP_1,2,0.884615,0.888889,0.886752,0.004274,0,0,0,0,2,
P28702,NR2B2,RXRβ,5I4V,5I4V_2,2,0.880342,0.884615,0.8824784999999999,0.004273000000000082,0,0,0,0,2,
P28702,NR2B2,RXRβ,5KYA,5KYA_2,2,0.880342,0.880342,0.880342,0.0,0,0,0,0,2,
P28702,NR2B2,RXRβ,5KYJ,5KYJ_2,2,0.884615,0.888889,0.886752,0.004274,0,0,0,0,2,
P35398,NR1F1,RORα,4S15,4S15_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,1FM6,1FM6_2,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,1I7I,1I7I_1,2,0.954887,0.958647,0.956767,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,1KNU,1KNU_1,2,0.958647,0.969925,0.964286,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,1NYX,1NYX_1,2,0.943609,0.954887,0.9492480000000001,0.01127800000000001,0,0,1,2,2,
P37231,NR1C3,PPARγ,1PRG,1PRG_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,1ZEO,1ZEO_1,2,0.917293,0.969925,0.943609,0.05263200000000001,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,2ATH,2ATH_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,2F4B,2F4B_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,2G0G,2G0G_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,2G0H,2G0H_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,2HWQ,2HWQ_1,2,0.93985,0.962406,0.951128,0.02255600000000002,0,0,1,2,2,
P37231,NR1C3,PPARγ,2HWR,2HWR_1,2,0.93985,0.962406,0.951128,0.02255600000000002,0,0,1,2,2,
P37231,NR1C3,PPARγ,2I4J,2I4J_1,2,0.958647,0.966165,0.9624060000000001,0.007518000000000025,0,0,2,2,2,
P37231,NR1C3,PPARγ,2I4P,2I4P_1,2,0.958647,0.966165,0.9624060000000001,0.007518000000000025,0,0,2,2,2,
P37231,NR1C3,PPARγ,2I4Z,2I4Z_1,2,0.958647,0.966165,0.9624060000000001,0.007518000000000025,0,0,2,2,2,
P37231,NR1C3,PPARγ,2OM9,2OM9_1,4,0.962406,1.0,0.981203,0.037594000000000016,2,2,4,4,4,
P37231,NR1C3,PPARγ,2P4Y,2P4Y_1,2,0.842105,0.890977,0.866541,0.04887200000000003,0,0,0,0,2,
P37231,NR1C3,PPARγ,2POB,2POB_1,2,0.913534,0.947368,0.9304509999999999,0.03383400000000003,0,0,0,2,2,
P37231,NR1C3,PPARγ,2PRG,2PRG_1,2,0.906015,1.0,0.9530075,0.09398499999999999,1,1,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,2Q5P,2Q5P_1,2,0.909774,0.947368,0.928571,0.037594000000000016,0,0,0,2,2,
P37231,NR1C3,PPARγ,2Q5S,2Q5S_1,2,0.947368,0.954887,0.9511275,0.007519000000000053,0,0,1,2,2,
P37231,NR1C3,PPARγ,2Q61,2Q61_1,2,0.951128,0.958647,0.9548875,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,2Q6R,2Q6R_1,2,0.868421,0.951128,0.9097744999999999,0.08270699999999997,0,0,1,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,2Q6S,2Q6S_1,2,0.93985,0.943609,0.9417295,0.003759000000000068,0,0,0,2,2,
P37231,NR1C3,PPARγ,2Q8S,2Q8S_1,2,0.93985,0.943609,0.9417295,0.003759000000000068,0,0,0,2,2,
P37231,NR1C3,PPARγ,2VSR,2VSR_1,2,0.947368,0.954887,0.9511275,0.007519000000000053,0,0,1,2,2,
P37231,NR1C3,PPARγ,2VST,2VST_1,2,0.921053,0.954887,0.93797,0.03383400000000003,0,0,1,2,2,
P37231,NR1C3,PPARγ,2VV0,2VV0_1,2,0.93609,0.947368,0.941729,0.01127800000000001,0,0,0,2,2,
P37231,NR1C3,PPARγ,2VV2,2VV2_1,2,0.951128,0.954887,0.9530075,0.003759000000000068,0,0,2,2,2,
P37231,NR1C3,PPARγ,2VV3,2VV3_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,2XKW,2XKW_1,2,0.951128,0.951128,0.951128,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,2YFE,2YFE_1,2,0.958647,0.977444,0.9680455,0.018796999999999953,0,0,2,2,2,
P37231,NR1C3,PPARγ,2ZK0,2ZK0_1,2,0.962406,1.0,0.981203,0.037594000000000016,1,1,2,2,2,
P37231,NR1C3,PPARγ,2ZK1,2ZK1_1,2,0.977444,1.0,0.988722,0.02255600000000002,1,1,2,2,2,
P37231,NR1C3,PPARγ,2ZK2,2ZK2_1,2,0.977444,1.0,0.988722,0.02255600000000002,1,1,2,2,2,
P37231,NR1C3,PPARγ,2ZK3,2ZK3_1,2,0.977444,1.0,0.988722,0.02255600000000002,1,1,2,2,2,
P37231,NR1C3,PPARγ,2ZK4,2ZK4_1,2,0.977444,1.0,0.988722,0.02255600000000002,1,1,2,2,2,
P37231,NR1C3,PPARγ,2ZK5,2ZK5_1,2,0.977444,1.0,0.988722,0.02255600000000002,1,1,2,2,2,
P37231,NR1C3,PPARγ,2ZK6,2ZK6_1,2,0.973684,1.0,0.986842,0.026316000000000006,1,1,2,2,2,
P37231,NR1C3,PPARγ,2ZNO,2ZNO_1,2,0.932331,0.969925,0.951128,0.037594000000000016,0,0,1,2,2,
P37231,NR1C3,PPARγ,2ZVT,2ZVT_1,2,0.977444,1.0,0.988722,0.02255600000000002,1,1,2,2,2,
P37231,NR1C3,PPARγ,3ADS,3ADS_1,2,0.932331,0.954887,0.943609,0.02255600000000002,0,0,1,2,2,
P37231,NR1C3,PPARγ,3ADT,3ADT_1,2,0.943609,0.954887,0.9492480000000001,0.01127800000000001,0,0,1,2,2,
P37231,NR1C3,PPARγ,3ADU,3ADU_1,2,0.943609,0.969925,0.956767,0.026316000000000006,0,0,1,2,2,
P37231,NR1C3,PPARγ,3ADV,3ADV_1,2,0.954887,0.954887,0.954887,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3ADW,3ADW_1,2,0.966165,1.0,0.9830825000000001,0.03383499999999995,1,1,2,2,2,
P37231,NR1C3,PPARγ,3ADX,3ADX_1,2,0.932331,1.0,0.9661655,0.06766899999999998,1,1,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,3AN3,3AN3_1,2,0.951128,0.958647,0.9548875,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,3AN4,3AN4_1,2,0.951128,0.962406,0.9567669999999999,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,3B0Q,3B0Q_1,2,0.909774,0.954887,0.9323305,0.04511300000000007,0,0,1,2,2,
P37231,NR1C3,PPARγ,3B0R,3B0R_1,2,0.909774,0.954887,0.9323305,0.04511300000000007,0,0,1,2,2,
P37231,NR1C3,PPARγ,3B3K,3B3K_1,2,0.951128,0.951128,0.951128,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3CDP,3CDP_1,2,0.951128,0.951128,0.951128,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3CDS,3CDS_1,2,0.951128,0.951128,0.951128,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3CWD,3CWD_1,2,0.951128,0.966165,0.9586465,0.015037000000000078,0,0,2,2,2,
P37231,NR1C3,PPARγ,3D6D,3D6D_1,2,0.951128,0.951128,0.951128,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3ET0,3ET0_1,2,0.954887,0.954887,0.954887,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3GBK,3GBK_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,3HO0,3HO0_1,2,0.951128,0.951128,0.951128,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3HOD,3HOD_1,2,0.951128,0.951128,0.951128,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3IA6,3IA6_1,2,0.943609,0.947368,0.9454885,0.003758999999999957,0,0,0,2,2,
P37231,NR1C3,PPARγ,3K8S,3K8S_1,2,0.951128,0.969925,0.9605265000000001,0.018797000000000064,0,0,2,2,2,
P37231,NR1C3,PPARγ,3KMG,3KMG_1,2,0.951128,0.966165,0.9586465,0.015037000000000078,0,0,2,2,2,
P37231,NR1C3,PPARγ,3NOA,3NOA_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,3OSI,3OSI_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,3OSW,3OSW_1,2,0.921053,0.958647,0.9398500000000001,0.037594000000000016,0,0,1,2,2,
P37231,NR1C3,PPARγ,3PBA,3PBA_1,2,0.928571,0.958647,0.943609,0.03007599999999999,0,0,1,2,2,
P37231,NR1C3,PPARγ,3PO9,3PO9_1,2,0.917293,0.954887,0.9360900000000001,0.037594000000000016,0,0,1,2,2,
P37231,NR1C3,PPARγ,3R8A,3R8A_1,2,0.883459,0.932331,0.907895,0.04887200000000003,0,0,0,1,2,
P37231,NR1C3,PPARγ,3R8I,3R8I_1,2,0.921053,1.0,0.9605265000000001,0.07894699999999999,1,1,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,3SZ1,3SZ1_1,2,0.954887,0.954887,0.954887,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3T03,3T03_1,2,0.928571,0.988722,0.9586465,0.060150999999999955,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,3TY0,3TY0_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,3VJH,3VJH_1,2,0.913534,0.951128,0.932331,0.037594000000000016,0,0,1,2,2,
P37231,NR1C3,PPARγ,3VJI,3VJI_1,2,0.909774,0.954887,0.9323305,0.04511300000000007,0,0,1,2,2,
P37231,NR1C3,PPARγ,3VSO,3VSO_1,2,0.966165,0.966165,0.966165,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,3VSP,3VSP_1,2,0.962406,0.966165,0.9642855,0.003759000000000068,0,0,2,2,2,
P37231,NR1C3,PPARγ,3WJ4,3WJ4_1,2,0.943609,0.947368,0.9454885,0.003758999999999957,0,0,0,2,2,
P37231,NR1C3,PPARγ,3WJ5,3WJ5_1,2,0.93985,0.947368,0.9436089999999999,0.007518000000000025,0,0,0,2,2,
P37231,NR1C3,PPARγ,3WMH,3WMH_1,2,0.951128,0.969925,0.9605265000000001,0.018797000000000064,0,0,2,2,2,
P37231,NR1C3,PPARγ,3X1H,3X1H_1,2,0.947368,0.951128,0.949248,0.0037599999999999856,0,0,1,2,2,
P37231,NR1C3,PPARγ,3X1I,3X1I_1,2,0.890977,0.951128,0.9210525,0.060150999999999955,0,0,1,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,4A4V,4A4V_1,2,0.958647,0.981203,0.969925,0.02255600000000002,0,0,2,2,2,
P37231,NR1C3,PPARγ,4A4W,4A4W_1,2,0.954887,0.977444,0.9661655,0.022556999999999938,0,0,2,2,2,
P37231,NR1C3,PPARγ,4CI5,4CI5_1,2,0.954887,0.958647,0.956767,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,4E4K,4E4K_1,2,0.984962,0.996241,0.9906015,0.011279000000000039,0,1,2,2,2,
P37231,NR1C3,PPARγ,4E4Q,4E4Q_1,2,0.984962,0.996241,0.9906015,0.011279000000000039,0,1,2,2,2,
P37231,NR1C3,PPARγ,4EM9,4EM9_1,2,0.902256,0.954887,0.9285715,0.052631000000000094,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,4EMA,4EMA_1,2,0.906015,0.943609,0.924812,0.037594000000000016,0,0,0,2,2,
P37231,NR1C3,PPARγ,4JAZ,4JAZ_1,2,0.981203,0.996241,0.9887220000000001,0.015037999999999996,0,1,2,2,2,
P37231,NR1C3,PPARγ,4JL4,4JL4_1,2,0.981203,0.996241,0.9887220000000001,0.015037999999999996,0,1,2,2,2,
P37231,NR1C3,PPARγ,4L98,4L98_1,2,0.902256,0.951128,0.926692,0.04887200000000003,0,0,1,2,2,
P37231,NR1C3,PPARγ,4O8F,4O8F_1,2,0.917293,0.928571,0.9229320000000001,0.01127800000000001,0,0,0,2,2,
P37231,NR1C3,PPARγ,4PRG,4PRG_1,4,1.0,1.0,1.0,0.0,4,4,4,4,4,
P37231,NR1C3,PPARγ,4PVU,4PVU_1,2,0.93609,0.954887,0.9454885,0.018797000000000064,0,0,1,2,2,
P37231,NR1C3,PPARγ,4PWL,4PWL_1,2,0.928571,0.947368,0.9379695,0.018796999999999953,0,0,0,2,2,
P37231,NR1C3,PPARγ,4R06,4R06_1,2,0.932331,0.93985,0.9360904999999999,0.007518999999999942,0,0,0,2,2,
P37231,NR1C3,PPARγ,4R2U,4R2U_1,2,0.954887,0.958647,0.956767,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,4R6S,4R6S_1,2,0.943609,0.954887,0.9492480000000001,0.01127800000000001,0,0,1,2,2,
P37231,NR1C3,PPARγ,4XTA,4XTA_1,2,0.906015,0.924812,0.9154135,0.018796999999999953,0,0,0,2,2,
P37231,NR1C3,PPARγ,4XUH,4XUH_1,2,0.951128,0.973684,0.962406,0.02255600000000002,0,0,2,2,2,
P37231,NR1C3,PPARγ,4XUM,4XUM_1,2,0.958647,0.958647,0.958647,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,4YT1,4YT1_1,2,0.954887,0.958647,0.956767,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,5AZV,5AZV_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,5F9B,5F9B_1,2,0.928571,0.943609,0.9360900000000001,0.015037999999999996,0,0,0,2,2,
P37231,NR1C3,PPARγ,5HZC,5HZC_1,2,0.928571,0.932331,0.930451,0.0037599999999999856,0,0,0,2,2,
P37231,NR1C3,PPARγ,5LSG,5LSG_1,2,0.951128,0.966165,0.9586465,0.015037000000000078,0,0,2,2,2,
P37231,NR1C3,PPARγ,5TTO,5TTO_1,2,0.958647,0.958647,0.958647,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,5U5L,5U5L_1,2,0.93985,0.951128,0.945489,0.01127800000000001,0,0,1,2,2,
P37231,NR1C3,PPARγ,5UGM,5UGM_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,5WQX,5WQX_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,5WR0,5WR0_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,5WR1,5WR1_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,5Y2O,5Y2O_1,2,0.93985,0.966165,0.9530075,0.02631500000000009,0,0,1,2,2,
P37231,NR1C3,PPARγ,5Y2T,5Y2T_1,2,0.958647,0.966165,0.9624060000000001,0.007518000000000025,0,0,2,2,2,
P37231,NR1C3,PPARγ,6AN1,6AN1_1,2,0.943609,0.958647,0.951128,0.015037999999999996,0,0,1,2,2,
P37231,NR1C3,PPARγ,6AUG,6AUG_1,2,0.962406,0.969925,0.9661655,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,6AVI,6AVI_1,2,0.954887,0.958647,0.956767,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,6C1I,6C1I_1,2,0.954887,0.973684,0.9642855,0.018796999999999953,0,0,2,2,2,
P37231,NR1C3,PPARγ,6D3E,6D3E_1,2,0.962406,0.969925,0.9661655,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,6DBH,6DBH_1,2,0.962406,1.0,0.981203,0.037594000000000016,1,1,2,2,2,
P37231,NR1C3,PPARγ,6DCU,6DCU_1,2,0.913534,0.93985,0.926692,0.026316000000000006,0,0,0,2,2,
P37231,NR1C3,PPARγ,6DGL,6DGL_1,2,0.951128,0.962406,0.9567669999999999,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,6DGO,6DGO_1,2,0.951128,0.966165,0.9586465,0.015037000000000078,0,0,2,2,2,
P37231,NR1C3,PPARγ,6DGP,6DGP_1,2,0.958647,0.958647,0.958647,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,6DGQ,6DGQ_1,2,0.93609,0.951128,0.9436089999999999,0.015037999999999996,0,0,1,2,2,
P37231,NR1C3,PPARγ,6DGR,6DGR_1,2,0.93985,0.966165,0.9530075,0.02631500000000009,0,0,1,2,2,
P37231,NR1C3,PPARγ,6DH9,6DH9_1,2,0.951128,0.958647,0.9548875,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,6DHA,6DHA_1,2,0.943609,0.973684,0.9586465,0.030074999999999963,0,0,1,2,2,
P37231,NR1C3,PPARγ,6E5A,6E5A_1,2,0.93985,0.951128,0.945489,0.01127800000000001,0,0,1,2,2,
P37231,NR1C3,PPARγ,6ENQ,6ENQ_1,2,0.917293,0.93985,0.9285715,0.022556999999999938,0,0,0,2,2,
P37231,NR1C3,PPARγ,6F2L,6F2L_1,2,0.947368,0.962406,0.954887,0.015037999999999996,0,0,1,2,2,
P37231,NR1C3,PPARγ,6FZF,6FZF_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,6FZJ,6FZJ_1,2,0.988722,0.992481,0.9906014999999999,0.003758999999999957,0,1,2,2,2,
P37231,NR1C3,PPARγ,6FZY,6FZY_1,2,0.973684,0.977444,0.975564,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,6IJR,6IJR_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P37231,NR1C3,PPARγ,6JEY,6JEY_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,6JF0,6JF0_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,6K0T,6K0T_1,2,0.954887,0.981203,0.968045,0.026316000000000006,0,0,2,2,2,
P37231,NR1C3,PPARγ,6L89,6L89_1,2,0.93609,0.958647,0.9473685000000001,0.02255700000000005,0,0,1,2,2,
P37231,NR1C3,PPARγ,6L8B,6L8B_1,2,0.966165,0.969925,0.968045,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,6MCZ,6MCZ_1,2,0.947368,0.954887,0.9511275,0.007519000000000053,0,0,1,2,2,
P37231,NR1C3,PPARγ,6MD0,6MD0_1,2,0.947368,0.954887,0.9511275,0.007519000000000053,0,0,1,2,2,
P37231,NR1C3,PPARγ,6MD1,6MD1_1,2,0.954887,0.954887,0.954887,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,6MD2,6MD2_1,2,0.947368,0.954887,0.9511275,0.007519000000000053,0,0,1,2,2,
P37231,NR1C3,PPARγ,6MD4,6MD4_1,2,0.932331,0.958647,0.945489,0.026316000000000006,0,0,1,2,2,
P37231,NR1C3,PPARγ,6O67,6O67_1,2,0.943609,0.954887,0.9492480000000001,0.01127800000000001,0,0,1,2,2,
P37231,NR1C3,PPARγ,6O68,6O68_1,2,0.958647,0.966165,0.9624060000000001,0.007518000000000025,0,0,2,2,2,
P37231,NR1C3,PPARγ,6PDZ,6PDZ_1,2,0.943609,0.951128,0.9473685000000001,0.007518999999999942,0,0,1,2,2,
