uniprot_id,nr_code,common_name,group,query_uniprot_id,polymer_entity_id,pdb_id,entity_id,query_retrieved_at_utc
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5Q1G_1,5Q1G,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5Q1H_1,5Q1H,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5Q1I_1,5Q1I,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5WZX_1,5WZX,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5Y1J_1,5Y1J,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5Y44_1,5Y44,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5Y49_1,5Y49,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5YXB_1,5YXB,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5YXD_1,5YXD,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5YXJ_1,5YXJ,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5YXL_1,5YXL,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,5Z12_1,5Z12,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,6A5W_1,6A5W,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,6A5X_1,6A5X,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,6A5Y_1,6A5Y,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,6A5Z_1,6A5Z,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,6A60_1,6A60,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,6HL0_1,6HL0,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,6HL1_1,6HL1,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,6ITM_1,6ITM,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,7D42_1,7D42,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,7TRB_1,7TRB,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,7VUE_1,7VUE,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,8HBM_2,8HBM,2,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,8HD3_1,8HD3,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,9H65_1,9H65,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,9H66_1,9H66,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,9LQ3_1,9LQ3,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,9VBQ_1,9VBQ,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,9VBR_1,9VBR,1,2026-09-23T16:41:02.792088+00:00
Q96RI1,NR1H4,FXR,Nutritional sensors,Q96RI1,9WF5_1,9WF5,1,2026-09-23T16:41:02.792088+00:00
P41235,NR2A1,HNF4α,Nutritional sensors,P41235,1PZL_1,1PZL,1,2026-09-23T16:41:03.585230+00:00
P41235,NR2A1,HNF4α,Nutritional sensors,P41235,3CBB_3,3CBB,3,2026-09-23T16:41:03.585230+00:00
P41235,NR2A1,HNF4α,Nutritional sensors,P41235,3FS1_1,3FS1,1,2026-09-23T16:41:03.585230+00:00
P41235,NR2A1,HNF4α,Nutritional sensors,P41235,4B7W_1,4B7W,1,2026-09-23T16:41:03.585230+00:00
P41235,NR2A1,HNF4α,Nutritional sensors,P41235,4IQR_1,4IQR,1,2026-09-23T16:41:03.585230+00:00
P41235,NR2A1,HNF4α,Nutritional sensors,P41235,6CHT_1,6CHT,1,2026-09-23T16:41:03.585230+00:00
P41235,NR2A1,HNF4α,Nutritional sensors,P41235,8C1L_1,8C1L,1,2026-09-23T16:41:03.585230+00:00
P41235,NR2A1,HNF4α,Nutritional sensors,P41235,9IBR_1,9IBR,1,2026-09-23T16:41:03.585230+00:00
Q14541,NR2A2,HNF4γ,Nutritional sensors,Q14541,1LV2_1,1LV2,1,2026-09-23T16:41:04.884596+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,1YOK_1,1YOK,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,1YUC_1,1YUC,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,1ZDU_1,1ZDU,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,2A66_3,2A66,3,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,3PLZ_1,3PLZ,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,3TX7_2,3TX7,2,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,4DOR_1,4DOR,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,4DOS_1,4DOS,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,4IS8_1,4IS8,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,4ONI_1,4ONI,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,4PLD_1,4PLD,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,4PLE_1,4PLE,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,4RWV_1,4RWV,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,5L0M_1,5L0M,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,5L11_1,5L11,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,5SYZ_1,5SYZ,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,5UNJ_1,5UNJ,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,6OQX_1,6OQX,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,6OQY_1,6OQY,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,6OR1_1,6OR1,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,6VC2_1,6VC2,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,6VIF_1,6VIF,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,7JYD_1,7JYD,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,7JYE_1,7JYE,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,7TT8_1,7TT8,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,8F8M_1,8F8M,1,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,8PKI_7,8PKI,7,2026-09-23T16:41:05.855187+00:00
O00482,NR5A2,LRH-1,Nutritional sensors,O00482,9SMQ_1,9SMQ,1,2026-09-23T16:41:05.855187+00:00
Q13133,NR1H3,LXRα,Nutritional sensors,Q13133,1UHL_2,1UHL,2,2026-09-23T16:41:06.825187+00:00
Q13133,NR1H3,LXRα,Nutritional sensors,Q13133,3IPQ_1,3IPQ,1,2026-09-23T16:41:06.825187+00:00
Q13133,NR1H3,LXRα,Nutritional sensors,Q13133,3IPS_1,3IPS,1,2026-09-23T16:41:06.825187+00:00
Q13133,NR1H3,LXRα,Nutritional sensors,Q13133,3IPU_1,3IPU,1,2026-09-23T16:41:06.825187+00:00
Q13133,NR1H3,LXRα,Nutritional sensors,Q13133,5AVI_1,5AVI,1,2026-09-23T16:41:06.825187+00:00
Q13133,NR1H3,LXRα,Nutritional sensors,Q13133,5AVL_1,5AVL,1,2026-09-23T16:41:06.825187+00:00
Q13133,NR1H3,LXRα,Nutritional sensors,Q13133,5HJS_1,5HJS,1,2026-09-23T16:41:06.825187+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,1P8D_1,1P8D,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,1PQ6_1,1PQ6,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,1PQ9_1,1PQ9,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,1PQC_1,1PQC,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,1UPV_1,1UPV,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,1UPW_1,1UPW,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,3KFC_1,3KFC,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,3L0E_1,3L0E,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,4DK7_1,4DK7,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,4DK8_1,4DK8,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,4NQA_2,4NQA,2,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,4RAK_1,4RAK,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,5HJP_2,5HJP,2,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,5I4V_1,5I4V,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,5JY3_1,5JY3,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,5KYA_1,5KYA,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,5KYJ_1,5KYJ,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,6JIO_1,6JIO,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,6K9G_1,6K9G,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,6K9H_1,6K9H,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,6K9M_1,6K9M,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,6S4N_1,6S4N,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,6S4T_1,6S4T,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,6S4U_1,6S4U,1,2026-09-23T16:41:08.090123+00:00
P55055,NR1H2,LXRβ,Nutritional sensors,P55055,6S5K_1,6S5K,1,2026-09-23T16:41:08.090123+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,2QW4_1,2QW4,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,3V3E_1,3V3E,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,3V3Q_1,3V3Q,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4JGV_1,4JGV,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4KZI_1,4KZI,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4KZJ_1,4KZJ,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4KZM_1,4KZM,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4RE8_1,4RE8,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4REE_1,4REE,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4REF_1,4REF,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4RZE_1,4RZE,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4RZF_1,4RZF,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4RZG_1,4RZG,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4WHF_1,4WHF,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,4WHG_1,4WHG,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,6KZ5_1,6KZ5,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,6LC1_2,6LC1,2,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,8WUY_1,8WUY,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,8Y7L_1,8Y7L,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,8Z5A_1,8Z5A,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,9M2E_1,9M2E,1,2026-09-23T16:41:08.899518+00:00
P22736,NR4A1,NUR77,Nutritional sensors,P22736,9V5K_1,9V5K,1,2026-09-23T16:41:08.899518+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,1OVL_1,1OVL,1,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,1OVL_2,1OVL,2,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,5Y41_1,5Y41,1,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,5YD6_1,5YD6,1,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,6DDA_1,6DDA,1,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,6DDA_2,6DDA,2,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,6L6L_1,6L6L,1,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,6L6Q_1,6L6Q,1,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,7WNH_1,7WNH,1,2026-09-23T16:41:09.776181+00:00
P43354,NR4A2,NURR1,Nutritional sensors,P43354,8CYO_1,8CYO,1,2026-09-23T16:41:09.776181+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,1I7G_1,1I7G,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,1K7L_1,1K7L,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,1KKQ_1,1KKQ,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,2NPA_1,2NPA,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,2P54_1,2P54,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,2REW_1,2REW,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,2ZNN_1,2ZNN,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,3ET1_1,3ET1,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,3FEI_1,3FEI,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,3G8I_1,3G8I,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,3KDT_1,3KDT,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,3KDU_1,3KDU,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,3SP6_1,3SP6,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,3VI8_1,3VI8,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,4BCR_1,4BCR,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,4CI4_1,4CI4,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,5AZT_1,5AZT,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,5HYK_1,5HYK,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KAX_1,6KAX,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KAY_1,6KAY,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KAZ_1,6KAZ,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB0_1,6KB0,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB1_1,6KB1,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB2_1,6KB2,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB3_1,6KB3,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB4_1,6KB4,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB5_1,6KB5,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB6_1,6KB6,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB7_1,6KB7,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB8_1,6KB8,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KB9_1,6KB9,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KBA_1,6KBA,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KXX_1,6KXX,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KXY_1,6KXY,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6KYP_1,6KYP,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6L36_1,6L36,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6L37_1,6L37,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6L38_1,6L38,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6L96_1,6L96,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LX4_1,6LX4,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LX5_1,6LX5,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LX6_1,6LX6,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LX7_1,6LX7,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LX8_1,6LX8,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LX9_1,6LX9,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LXA_1,6LXA,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LXB_1,6LXB,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,6LXC_1,6LXC,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7BPY_1,7BPY,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7BPZ_1,7BPZ,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7BQ0_1,7BQ0,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7BQ1_1,7BQ1,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7BQ2_1,7BQ2,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7BQ3_1,7BQ3,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7BQ4_1,7BQ4,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7C6Q_1,7C6Q,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7E5F_1,7E5F,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7E5G_1,7E5G,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7E5H_1,7E5H,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,7E5I_1,7E5I,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8HUK_1,8HUK,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8HUN_1,8HUN,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8HUQ_1,8HUQ,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8RCE_1,8RCE,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8YT6_1,8YT6,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8YT9_1,8YT9,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8YTL_1,8YTL,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8YU8_1,8YU8,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8YWU_1,8YWU,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,8YWV_1,8YWV,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9IWJ_1,9IWJ,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9IWL_1,9IWL,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9IWM_1,9IWM,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9IWN_1,9IWN,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9IWO_1,9IWO,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9SFS_1,9SFS,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9T5S_1,9T5S,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9VZS_1,9VZS,1,2026-09-23T16:41:14.253386+00:00
Q07869,NR1C1,PPARα,Nutritional sensors,Q07869,9VZT_1,9VZT,1,2026-09-23T16:41:14.253386+00:00
Q03181,NR1C2,PPARδ,Nutritional sensors,Q03181,1GWX_1,1GWX,1,2026-09-23T16:41:15.489929+00:00
Q03181,NR1C2,PPARδ,Nutritional sensors,Q03181,1Y0S_1,1Y0S,1,2026-09-23T16:41:15.489929+00:00
Q03181,NR1C2,PPARδ,Nutritional sensors,Q03181,2AWH_1,2AWH,1,2026-09-23T16:41:15.489929+00:00
Q03181,NR1C2,PPARδ,Nutritional sensors,Q03181,2B50_1,2B50,1,2026-09-23T16:41:15.489929+00:00
Q03181,NR1C2,PPARδ,Nutritional sensors,Q03181,2BAW_1,2BAW,1,2026-09-23T16:41:15.489929+00:00
Q03181,NR1C2,PPARδ,Nutritional sensors,Q03181,2ENV_1,2ENV,1,2026-09-23T16:41:15.489929+00:00
